learning_rate,learner,model,weight_decay,train_batch_size,mae,rmse,auc_roc,epoch,embedding_size
1e-05,adam,NeuCMF0w,0.1,500,4.1184,4.2243,0.4942,20,128
1e-05,adam,NeuCMF0w,0.1,1000,4.0865,4.1932,0.4719,20,128
1e-05,adam,NeuCMF0w,0.001,500,4.097,4.2034,0.4675,20,512
1e-05,adam,NeuCMF0w,0.001,1000,4.125,4.2307,0.5019,20,512
1e-05,adam,NeuCMF0w,0.1,500,4.0539,4.1614,0.4759,20,512
1e-05,adam,NeuCMF0w,0.1,1000,4.1256,4.2313,0.5121,20,512
1e-05,RMSprop,NeuCMFii,0.001,500,3.9704,4.0802,0.4664,20,32
1e-05,RMSprop,NeuCMFii,0.001,1000,4.0504,4.1579,0.4468,20,32
1e-05,RMSprop,NeuCMFii,0.1,500,4.0774,4.1843,0.4456,20,32
1e-05,RMSprop,NeuCMFii,0.1,1000,4.0781,4.185,0.4501,20,32
1e-05,RMSprop,NeuCMFii,0.001,500,3.9818,4.0912,0.4617,20,128
1e-05,RMSprop,NeuCMFii,0.001,1000,4.0525,4.1601,0.4864,20,128
1e-05,RMSprop,NeuCMFii,0.1,500,4.0324,4.1406,0.4618,20,128
1e-05,RMSprop,NeuCMFii,0.1,1000,4.0713,4.1783,0.4664,20,128
1e-05,RMSprop,NeuCMFii,0.001,500,3.9721,4.0819,0.4725,20,512
1e-05,RMSprop,NeuCMFii,0.001,1000,4.0404,4.1483,0.4915,20,512
1e-05,RMSprop,NeuCMFii,0.1,500,4.0815,4.1884,0.5,20,512
1e-05,RMSprop,NeuCMFii,0.1,1000,4.0642,4.1714,0.4944,20,512
1e-05,RMSprop,NeuCMFww,0.001,500,4.0961,4.2025,0.4673,20,32
1e-05,RMSprop,NeuCMFww,0.001,1000,4.1081,4.2142,0.492,20,32
1e-05,RMSprop,NeuCMFww,0.1,500,4.1029,4.2092,0.5049,20,32
1e-05,RMSprop,NeuCMFww,0.1,1000,4.1104,4.2165,0.499,20,32
1e-05,RMSprop,NeuCMFww,0.001,500,4.1012,4.2075,0.4749,20,128
1e-05,RMSprop,NeuCMFww,0.001,1000,4.0975,4.204,0.4951,20,128
1e-05,RMSprop,NeuCMFww,0.1,500,4.1195,4.2254,0.4787,20,128
1e-05,RMSprop,NeuCMFww,0.1,1000,4.1177,4.2236,0.5293,20,128
1e-05,RMSprop,NeuCMFww,0.001,500,4.0748,4.1818,0.5019,20,512
1e-05,RMSprop,NeuCMFww,0.001,1000,4.0893,4.1959,0.4591,20,512
1e-05,RMSprop,NeuCMFww,0.1,500,4.0705,4.1776,0.4541,20,512
1e-05,RMSprop,NeuCMFww,0.1,1000,4.1033,4.2095,0.5076,20,512
1e-05,RMSprop,NeuCMFi0,0.001,500,4.0912,4.1977,0.4614,20,32
1e-05,RMSprop,NeuCMFi0,0.001,1000,4.1299,4.2355,0.5147,20,32
1e-05,RMSprop,NeuCMFi0,0.1,500,4.1187,4.2246,0.4587,20,32
1e-05,RMSprop,NeuCMFi0,0.1,1000,4.1147,4.2207,0.4827,20,32
1e-05,RMSprop,NeuCMFi0,0.001,500,4.1052,4.2114,0.488,20,128
1e-05,RMSprop,NeuCMFi0,0.001,1000,4.1133,4.2193,0.501,20,128
1e-05,RMSprop,NeuCMFi0,0.1,500,4.1269,4.2326,0.5112,20,128
1e-05,RMSprop,NeuCMFi0,0.1,1000,4.1262,4.2319,0.4617,20,128
1e-05,RMSprop,NeuCMFi0,0.001,500,4.0647,4.1719,0.4908,20,512
1e-05,RMSprop,NeuCMFi0,0.001,1000,4.0928,4.1993,0.4692,20,512
1e-05,RMSprop,NeuCMFi0,0.1,500,4.1118,4.2178,0.4949,20,512
1e-05,RMSprop,NeuCMFi0,0.1,1000,4.1315,4.2371,0.4987,20,512
1e-05,RMSprop,NeuCMF0i,0.001,500,3.9468,4.0572,0.4603,20,32
1e-05,RMSprop,NeuCMF0i,0.001,1000,4.0422,4.1499,0.4694,20,32
1e-05,RMSprop,NeuCMF0i,0.1,500,4.062,4.1694,0.4745,20,32
1e-05,RMSprop,NeuCMF0i,0.1,1000,4.0905,4.1971,0.5211,20,32
1e-05,RMSprop,NeuCMF0i,0.001,500,3.9196,4.0309,0.4958,20,128
1e-05,RMSprop,NeuCMF0i,0.001,1000,3.9978,4.1069,0.508,20,128
1e-05,RMSprop,NeuCMF0i,0.1,500,4.0225,4.131,0.5106,20,128
1e-05,RMSprop,NeuCMF0i,0.1,1000,3.9998,4.1088,0.5005,20,128
1e-05,RMSprop,NeuCMF0i,0.001,500,3.948,4.0585,0.4894,20,512
1e-05,RMSprop,NeuCMF0i,0.001,1000,4.0474,4.1551,0.4609,20,512
1e-05,RMSprop,NeuCMF0i,0.1,500,4.0115,4.1203,0.4769,20,512
1e-05,RMSprop,NeuCMF0i,0.1,1000,4.1039,4.2103,0.53,20,512
1e-05,RMSprop,NeuCMFw0,0.001,500,4.1222,4.228,0.5233,20,32
1e-05,RMSprop,NeuCMFw0,0.001,1000,4.1283,4.2339,0.5102,20,32
1e-05,RMSprop,NeuCMFw0,0.1,500,4.1266,4.2323,0.5484,20,32
1e-05,RMSprop,NeuCMFw0,0.1,1000,4.1309,4.2364,0.5099,20,32
1e-05,RMSprop,NeuCMFw0,0.001,500,4.096,4.2024,0.5112,20,128
1e-05,RMSprop,NeuCMFw0,0.001,1000,4.1114,4.2174,0.5266,20,128
1e-05,RMSprop,NeuCMFw0,0.1,500,4.0864,4.193,0.5112,20,128
1e-05,RMSprop,NeuCMFw0,0.1,1000,4.1229,4.2287,0.4928,20,128
1e-05,RMSprop,NeuCMFw0,0.001,500,4.118,4.2238,0.5487,20,512
1e-05,RMSprop,NeuCMFw0,0.001,1000,4.1099,4.216,0.5216,20,512
1e-05,RMSprop,NeuCMFw0,0.1,500,4.0857,4.1924,0.4968,20,512
1e-05,RMSprop,NeuCMFw0,0.1,1000,4.1078,4.2139,0.4965,20,512
1e-05,RMSprop,NeuCMF0w,0.001,500,4.0886,4.1952,0.4767,20,32
1e-05,RMSprop,NeuCMF0w,0.001,1000,4.0995,4.2059,0.4941,20,32
1e-05,RMSprop,NeuCMF0w,0.1,500,4.0862,4.1929,0.4954,20,32
1e-05,RMSprop,NeuCMF0w,0.1,1000,4.1014,4.2077,0.5117,20,32
1e-05,RMSprop,NeuCMF0w,0.001,500,4.0878,4.1944,0.4749,20,128
1e-05,RMSprop,NeuCMF0w,0.001,1000,4.1153,4.2213,0.4577,20,128
1e-05,RMSprop,NeuCMF0w,0.1,500,4.1159,4.2218,0.4616,20,128
1e-05,RMSprop,NeuCMF0w,0.1,1000,4.0839,4.1906,0.4631,20,128
1e-05,RMSprop,NeuCMF0w,0.001,500,4.0909,4.1975,0.5033,20,512
1e-05,RMSprop,NeuCMF0w,0.001,1000,4.1166,4.2225,0.4877,20,512
1e-05,RMSprop,NeuCMF0w,0.1,500,4.0971,4.2035,0.499,20,512
1e-05,RMSprop,NeuCMF0w,0.1,1000,4.1165,4.2224,0.5272,20,512
1e-05,adam,NeuCMFii,0.001,500,3.7949,3.9099,0.4529,30,32
1e-05,adam,NeuCMFii,0.001,1000,4.0452,4.1529,0.4463,30,32
1e-05,adam,NeuCMFii,0.1,500,4.0357,4.1438,0.461,30,32
1e-05,adam,NeuCMFii,0.1,1000,4.0734,4.1804,0.438,30,32
1e-05,adam,NeuCMFii,0.001,500,3.8546,3.9678,0.4569,30,128
1e-05,adam,NeuCMFii,0.001,1000,4.0589,4.1663,0.4791,30,128
1e-05,adam,NeuCMFii,0.1,500,3.9279,4.039,0.4581,30,128
1e-05,adam,NeuCMFii,0.1,1000,4.0622,4.1695,0.4982,30,128
1e-05,adam,NeuCMFii,0.001,500,3.802,3.9176,0.4789,30,512
1e-05,adam,NeuCMFii,0.001,1000,4.0419,4.1498,0.4823,30,512
1e-05,adam,NeuCMFii,0.1,500,3.9561,4.0665,0.4615,30,512
1e-05,adam,NeuCMFii,0.1,1000,4.0646,4.1719,0.4842,30,512
1e-05,adam,NeuCMFww,0.001,500,4.0673,4.1745,0.4957,30,32
1e-05,adam,NeuCMFww,0.001,1000,4.1073,4.2135,0.485,30,32
1e-05,adam,NeuCMFww,0.1,500,4.0975,4.2038,0.5006,30,32
1e-05,adam,NeuCMFww,0.1,1000,4.112,4.2181,0.5061,30,32
1e-05,adam,NeuCMFww,0.001,500,4.1056,4.2118,0.4637,30,128
1e-05,adam,NeuCMFww,0.001,1000,4.1204,4.2262,0.4826,30,128
1e-05,adam,NeuCMFww,0.1,500,4.1167,4.2226,0.5238,30,128
1e-05,adam,NeuCMFww,0.1,1000,4.1144,4.2204,0.4829,30,128
1e-05,adam,NeuCMFww,0.001,500,4.0731,4.1801,0.4545,30,512
1e-05,adam,NeuCMFww,0.001,1000,4.0917,4.1982,0.4654,30,512
1e-05,adam,NeuCMFww,0.1,500,4.1014,4.2078,0.5262,30,512
1e-05,adam,NeuCMFww,0.1,1000,4.0938,4.2003,0.4818,30,512
1e-05,adam,NeuCMFi0,0.001,500,4.0963,4.2027,0.5023,30,32
1e-05,adam,NeuCMFi0,0.001,1000,4.1281,4.2337,0.5196,30,32
1e-05,adam,NeuCMFi0,0.1,500,4.0957,4.2021,0.4976,30,32
1e-05,adam,NeuCMFi0,0.1,1000,4.1159,4.2218,0.4685,30,32
1e-05,adam,NeuCMFi0,0.001,500,4.094,4.2004,0.503,30,128
1e-05,adam,NeuCMFi0,0.001,1000,4.1021,4.2084,0.4969,30,128
1e-05,adam,NeuCMFi0,0.1,500,4.1143,4.2203,0.5186,30,128
1e-05,adam,NeuCMFi0,0.1,1000,4.113,4.219,0.5023,30,128
1e-05,adam,NeuCMFi0,0.001,500,4.093,4.1995,0.5088,30,512
1e-05,adam,NeuCMFi0,0.001,1000,4.0816,4.1884,0.5084,30,512
1e-05,adam,NeuCMFi0,0.1,500,4.1273,4.2329,0.4906,30,512
1e-05,adam,NeuCMFi0,0.1,1000,4.1071,4.2133,0.4847,30,512
1e-05,adam,NeuCMF0i,0.001,500,3.7335,3.8505,0.4677,30,32
1e-05,adam,NeuCMF0i,0.001,1000,4.0274,4.1356,0.4745,30,32
1e-05,adam,NeuCMF0i,0.1,500,4.0213,4.1299,0.4932,30,32
1e-05,adam,NeuCMF0i,0.1,1000,4.0891,4.1958,0.5084,30,32
1e-05,adam,NeuCMF0i,0.001,500,3.7978,3.9129,0.4742,30,128
1e-05,adam,NeuCMF0i,0.001,1000,3.9874,4.0968,0.4976,30,128
1e-05,adam,NeuCMF0i,0.1,500,3.8168,3.9312,0.4734,30,128
1e-05,adam,NeuCMF0i,0.1,1000,4.0602,4.1676,0.4989,30,128
1e-05,adam,NeuCMF0i,0.001,500,3.7504,3.8679,0.4533,30,512
1e-05,adam,NeuCMF0i,0.001,1000,4.0185,4.127,0.4513,30,512
1e-05,adam,NeuCMF0i,0.1,500,3.9661,4.0765,0.4873,30,512
1e-05,adam,NeuCMF0i,0.1,1000,4.058,4.1655,0.4587,30,512
1e-05,adam,NeuCMFw0,0.001,500,4.1149,4.2209,0.5435,30,32
1e-05,adam,NeuCMFw0,0.001,1000,4.1236,4.2294,0.5408,30,32
1e-05,adam,NeuCMFw0,0.1,500,4.1231,4.2289,0.5447,30,32
1e-05,adam,NeuCMFw0,0.1,1000,4.1319,4.2374,0.5102,30,32
1e-05,adam,NeuCMFw0,0.001,500,4.0943,4.2007,0.5177,30,128
1e-05,adam,NeuCMFw0,0.001,1000,4.1248,4.2305,0.4724,30,128
1e-05,adam,NeuCMFw0,0.1,500,4.1066,4.2128,0.5071,30,128
1e-05,adam,NeuCMFw0,0.1,1000,4.108,4.2141,0.4921,30,128
1e-05,adam,NeuCMFw0,0.001,500,4.1182,4.2241,0.5248,30,512
1e-05,adam,NeuCMFw0,0.001,1000,4.1008,4.2071,0.4672,30,512
1e-05,adam,NeuCMFw0,0.1,500,4.1156,4.2216,0.5421,30,512
1e-05,adam,NeuCMFw0,0.1,1000,4.1252,4.2309,0.5094,30,512
1e-05,adam,NeuCMF0w,0.001,500,4.0804,4.1872,0.468,30,32
1e-05,adam,NeuCMF0w,0.001,1000,4.0993,4.2056,0.5102,30,32
1e-05,adam,NeuCMF0w,0.1,500,4.0758,4.1827,0.4911,30,32
1e-05,adam,NeuCMF0w,0.1,1000,4.1004,4.2067,0.4809,30,32
1e-05,adam,NeuCMF0w,0.001,500,4.1012,4.2076,0.4675,30,128
1e-05,adam,NeuCMF0w,0.001,1000,4.1002,4.2065,0.5053,30,128
1e-05,adam,NeuCMF0w,0.1,500,4.0662,4.1734,0.4595,30,128
1e-05,adam,NeuCMF0w,0.1,1000,4.1015,4.2078,0.4901,30,128
1e-05,adam,NeuCMF0w,0.001,500,4.1285,4.2341,0.4839,30,512
1e-05,adam,NeuCMF0w,0.001,1000,4.114,4.22,0.492,30,512
1e-05,adam,NeuCMF0w,0.1,500,4.1138,4.2197,0.512,30,512
1e-05,adam,NeuCMF0w,0.1,1000,4.1198,4.2256,0.496,30,512
1e-05,RMSprop,NeuCMFii,0.001,500,3.8462,3.9596,0.4707,30,32
1e-05,RMSprop,NeuCMFii,0.001,1000,4.0197,4.1281,0.4459,30,32
1e-05,RMSprop,NeuCMFii,0.1,500,3.9608,4.0709,0.4537,30,32
1e-05,RMSprop,NeuCMFii,0.1,1000,4.0559,4.1634,0.45,30,32
1e-05,RMSprop,NeuCMFii,0.001,500,3.8639,3.9769,0.4897,30,128
1e-05,RMSprop,NeuCMFii,0.001,1000,4.0071,4.1159,0.4528,30,128
1e-05,RMSprop,NeuCMFii,0.1,500,4.0,4.109,0.4855,30,128
1e-05,RMSprop,NeuCMFii,0.1,1000,4.0405,4.1484,0.4892,30,128
1e-05,RMSprop,NeuCMFii,0.001,500,3.9121,4.0237,0.4745,30,512
1e-05,RMSprop,NeuCMFii,0.001,1000,4.0272,4.1354,0.4893,30,512
1e-05,RMSprop,NeuCMFii,0.1,500,4.0336,4.1417,0.4993,30,512
1e-05,RMSprop,NeuCMFii,0.1,1000,4.0718,4.1788,0.4787,30,512
1e-05,RMSprop,NeuCMFww,0.001,500,4.072,4.1791,0.4679,30,32
1e-05,RMSprop,NeuCMFww,0.001,1000,4.1032,4.2095,0.4845,30,32
1e-05,RMSprop,NeuCMFww,0.1,500,4.095,4.2014,0.518,30,32
1e-05,RMSprop,NeuCMFww,0.1,1000,4.1063,4.2125,0.497,30,32
1e-05,RMSprop,NeuCMFww,0.001,500,4.0709,4.178,0.4645,30,128
1e-05,RMSprop,NeuCMFww,0.001,1000,4.1264,4.2321,0.497,30,128
1e-05,RMSprop,NeuCMFww,0.1,500,4.1172,4.2232,0.4675,30,128
1e-05,RMSprop,NeuCMFww,0.1,1000,4.0975,4.2039,0.5012,30,128
1e-05,RMSprop,NeuCMFww,0.001,500,4.0716,4.1787,0.4895,30,512
1e-05,RMSprop,NeuCMFww,0.001,1000,4.1115,4.2175,0.4778,30,512
1e-05,RMSprop,NeuCMFww,0.1,500,4.1055,4.2117,0.5031,30,512
1e-05,RMSprop,NeuCMFww,0.1,1000,4.0864,4.1931,0.514,30,512
1e-05,RMSprop,NeuCMFi0,0.001,500,4.0717,4.1788,0.4874,30,32
1e-05,RMSprop,NeuCMFi0,0.001,1000,4.0983,4.2047,0.4719,30,32
1e-05,RMSprop,NeuCMFi0,0.1,500,4.1146,4.2205,0.5365,30,32
1e-05,RMSprop,NeuCMFi0,0.1,1000,4.1258,4.2315,0.4808,30,32
1e-05,RMSprop,NeuCMFi0,0.001,500,4.1007,4.207,0.5059,30,128
1e-05,RMSprop,NeuCMFi0,0.001,1000,4.1051,4.2113,0.4902,30,128
1e-05,RMSprop,NeuCMFi0,0.1,500,4.1056,4.2117,0.4895,30,128
1e-05,RMSprop,NeuCMFi0,0.1,1000,4.1097,4.2158,0.5232,30,128
1e-05,RMSprop,NeuCMFi0,0.001,500,4.0958,4.2022,0.4882,30,512
1e-05,RMSprop,NeuCMFi0,0.001,1000,4.11,4.2161,0.4884,30,512
1e-05,RMSprop,NeuCMFi0,0.1,500,4.0956,4.2021,0.4774,30,512
1e-05,RMSprop,NeuCMFi0,0.1,1000,4.0906,4.1971,0.4922,30,512
1e-05,RMSprop,NeuCMF0i,0.001,500,3.8117,3.9264,0.4818,30,32
1e-05,RMSprop,NeuCMF0i,0.001,1000,3.9902,4.0995,0.4727,30,32
1e-05,RMSprop,NeuCMF0i,0.1,500,4.0187,4.1273,0.4731,30,32
1e-05,RMSprop,NeuCMF0i,0.1,1000,4.0761,4.1831,0.4726,30,32
1e-05,RMSprop,NeuCMF0i,0.001,500,3.7546,3.8714,0.4732,30,128
1e-05,RMSprop,NeuCMF0i,0.001,1000,3.969,4.0789,0.4906,30,128
1e-05,RMSprop,NeuCMF0i,0.1,500,3.8553,3.9684,0.4771,30,128
1e-05,RMSprop,NeuCMF0i,0.1,1000,3.9937,4.1029,0.4845,30,128
1e-05,RMSprop,NeuCMF0i,0.001,500,3.8141,3.9291,0.462,30,512
1e-05,RMSprop,NeuCMF0i,0.001,1000,4.0024,4.1114,0.4777,30,512
1e-05,RMSprop,NeuCMF0i,0.1,500,3.9472,4.0577,0.4806,30,512
1e-05,RMSprop,NeuCMF0i,0.1,1000,4.0648,4.172,0.4811,30,512
1e-05,RMSprop,NeuCMFw0,0.001,500,4.1146,4.2206,0.4949,30,32
1e-05,RMSprop,NeuCMFw0,0.001,1000,4.1257,4.2314,0.5404,30,32
1e-05,RMSprop,NeuCMFw0,0.1,500,4.1225,4.2283,0.5083,30,32
1e-05,RMSprop,NeuCMFw0,0.1,1000,4.1284,4.234,0.5416,30,32
1e-05,RMSprop,NeuCMFw0,0.001,500,4.0746,4.1816,0.5021,30,128
1e-05,RMSprop,NeuCMFw0,0.001,1000,4.1061,4.2123,0.5238,30,128
1e-05,RMSprop,NeuCMFw0,0.1,500,4.1017,4.208,0.4919,30,128
1e-05,RMSprop,NeuCMFw0,0.1,1000,4.1085,4.2146,0.5182,30,128
1e-05,RMSprop,NeuCMFw0,0.001,500,4.0781,4.1849,0.5073,30,512
1e-05,RMSprop,NeuCMFw0,0.001,1000,4.1213,4.2271,0.5231,30,512
1e-05,RMSprop,NeuCMFw0,0.1,500,4.0683,4.1754,0.4991,30,512
1e-05,RMSprop,NeuCMFw0,0.1,1000,4.1067,4.2129,0.5046,30,512
1e-05,RMSprop,NeuCMF0w,0.001,500,4.0762,4.1832,0.4748,30,32
1e-05,RMSprop,NeuCMF0w,0.001,1000,4.0872,4.1939,0.5015,30,32
1e-05,RMSprop,NeuCMF0w,0.1,500,4.0821,4.1889,0.4913,30,32
1e-05,RMSprop,NeuCMF0w,0.1,1000,4.0962,4.2027,0.5002,30,32
1e-05,RMSprop,NeuCMF0w,0.001,500,4.0711,4.1782,0.4557,30,128
1e-05,RMSprop,NeuCMF0w,0.001,1000,4.1089,4.2151,0.4673,30,128
1e-05,RMSprop,NeuCMF0w,0.1,500,4.0618,4.1692,0.4388,30,128
1e-05,RMSprop,NeuCMF0w,0.1,1000,4.1192,4.225,0.4585,30,128
1e-05,RMSprop,NeuCMF0w,0.001,500,4.0884,4.1951,0.4684,30,512
1e-05,RMSprop,NeuCMF0w,0.001,1000,4.1225,4.2283,0.4807,30,512
1e-05,RMSprop,NeuCMF0w,0.1,500,4.0628,4.1701,0.4557,30,512
1e-05,RMSprop,NeuCMF0w,0.1,1000,4.1099,4.216,0.4726,30,512
0.001,adam,NeuCMFii,0.001,500,0.7345,0.9478,0.4932,10,32
0.001,adam,NeuCMFii,0.001,1000,0.7329,0.947,0.4741,10,32
0.001,adam,NeuCMFii,0.1,500,0.7213,0.9453,0.4748,10,32
0.001,adam,NeuCMFii,0.1,1000,0.723,0.9474,0.4396,10,32
0.001,adam,NeuCMFii,0.001,500,0.7315,0.9475,0.5046,10,128
0.001,adam,NeuCMFii,0.001,1000,0.7365,0.9492,0.4872,10,128
0.001,adam,NeuCMFii,0.1,500,0.7188,0.9447,0.4625,10,128
0.001,adam,NeuCMFii,0.1,1000,0.7215,0.9483,0.4958,10,128
