learning_rate,learner,model,weight_decay,train_batch_size,mae,rmse,auc_roc,epoch,embedding_size
0.0025422067421018,adam,DeepFM,0.017538223817752,700,0.738,0.9494,0.5012,25,365
0.0144735144990844,adam,DeepFM,0.0078054862365636,750,0.7405,0.9521,0.4933,22,240
0.0050712548735468,adam,DeepFM,0.0426112417628729,750,0.7159,0.9457,0.4817,30,483
1.107456964434518e-05,adam,DeepFM,0.0003570967162577,850,3.629,3.7491,0.442,12,47
6.3144095157891255e-06,adam,DeepFM,3.842883375779304e-05,550,3.2855,3.4188,0.4714,22,387
0.0005317082814081,RMSprop,FM,0.0378559100898066,850,0.7561,0.965,0.5019,15,456
0.0835204078421653,RMSprop,FM,0.0022116592673138,700,4.5068,4.6988,0.4747,24,228
0.0600154989374164,adam,DeepFM,3.977409371624074e-05,800,4.8062,5.0078,0.5173,27,470
9.350816592770282e-05,adam,DeepFM,0.0004982634348377,950,0.7989,1.0001,0.4676,18,115
1.1635109824942746e-06,RMSprop,DeepFM,0.0986238372104258,650,4.105,4.2112,0.4865,16,326
9.027064341937116e-06,adam,FM,0.000970851460708,500,3.8897,4.0019,0.4852,14,304
0.0011887310126086,RMSprop,FM,1.1025243663765863e-06,550,1.0332,1.2788,0.4825,13,46
4.815627740057086e-06,adam,FM,9.410131965019924e-06,550,4.0551,4.1628,0.5112,26,255
0.0015058851375166,RMSprop,FM,0.0664981876946741,1000,0.7712,0.9887,0.4807,10,508
0.0014175513727369,RMSprop,FM,0.0821895940861371,1000,0.7759,0.9926,0.4644,10,487
0.000404976336498,RMSprop,FM,0.0135735195691295,900,0.7848,0.9945,0.4889,10,425
0.0057587248361685,RMSprop,FM,0.0102565388860851,1000,0.7762,0.9889,0.4886,18,504
8.529694332549696e-05,RMSprop,FM,0.0165310532168821,800,1.0437,1.2287,0.4814,15,399
0.0065636244208616,RMSprop,FM,0.0046937591837644,900,0.8104,1.0304,0.493,19,351
0.0003904957061058,RMSprop,FM,0.0346747782535681,900,0.7568,0.9635,0.48,12,448
7.246848950320832e-05,RMSprop,FM,0.0020735590295193,750,1.4817,1.7133,0.491,30,198
0.0002845630337655,RMSprop,FM,0.0262911425024573,900,0.7628,0.9686,0.4803,16,441
3.675169381058627e-05,RMSprop,FM,0.0054660493575507,800,2.7159,2.8806,0.493,21,359
0.0003119512259776,RMSprop,FM,0.0326471161118801,700,0.7579,0.9648,0.4812,12,447
0.000336833961874,RMSprop,FM,0.0287243528383303,650,0.7602,0.9662,0.473,12,445
0.0002765716771809,RMSprop,FM,0.0393590994366262,700,0.753,0.9608,0.4716,13,407
2.681971546823053e-05,RMSprop,FM,0.0432240146243477,850,3.5547,3.6783,0.4861,17,381
0.0001523860621349,RMSprop,FM,0.0140831854341203,750,0.7846,0.9899,0.4875,14,413
0.00081495580782,RMSprop,FM,0.0931930185327041,850,0.7717,0.9815,0.4632,14,306
