learning_rate,learner,model,weight_decay,train_batch_size,mae,rmse,auc_roc,epoch,embedding_size
0.1,adam,NeuCMF0i,0.001,500,0.8197,1.1152,0.5311,10,32
0.1,adam,NeuCMF0i,0.001,1000,0.9152,1.2574,0.5246,10,32
0.1,adam,NeuCMF0i,0.1,500,0.7605,0.9787,0.4954,10,32
0.1,adam,NeuCMF0i,0.1,1000,0.9641,1.3149,0.5,10,32
0.1,adam,NeuCMF0i,0.001,500,0.851,1.1574,0.5129,10,128
0.1,adam,NeuCMF0i,0.001,1000,0.8643,1.1652,0.5288,10,128
0.1,adam,NeuCMF0i,0.1,500,0.7062,0.8936,0.5116,10,128
0.1,adam,NeuCMF0i,0.1,1000,0.911,1.2289,0.5014,10,128
0.1,adam,NeuCMF0i,0.001,500,0.7768,1.0204,0.5188,10,512
0.1,adam,NeuCMF0i,0.001,1000,0.8155,1.0839,0.5255,10,512
0.1,adam,NeuCMF0i,0.1,500,0.7494,0.9571,0.4975,10,512
0.1,adam,NeuCMF0i,0.1,1000,0.7531,0.9789,0.4989,10,512
0.1,adam,NeuCMFw0,0.001,500,0.6752,0.8532,0.5278,10,32
0.1,adam,NeuCMFw0,0.001,1000,0.6392,0.8109,0.534,10,32
0.1,adam,NeuCMFw0,0.1,500,0.6981,0.8945,0.5,10,32
0.1,adam,NeuCMFw0,0.1,1000,0.7052,0.8943,0.5,10,32
0.1,adam,NeuCMFw0,0.001,500,0.6476,0.8243,0.5329,10,128
0.1,adam,NeuCMFw0,0.001,1000,0.6198,0.796,0.5495,10,128
0.1,adam,NeuCMFw0,0.1,500,0.7018,0.8943,0.5001,10,128
0.1,adam,NeuCMFw0,0.1,1000,0.7043,0.8944,0.4989,10,128
0.1,adam,NeuCMFw0,0.001,500,0.6424,0.8119,0.5445,10,512
0.1,adam,NeuCMFw0,0.001,1000,0.6411,0.8134,0.5351,10,512
0.1,adam,NeuCMFw0,0.1,500,0.702,0.8942,0.5001,10,512
0.1,adam,NeuCMFw0,0.1,1000,0.7046,0.8944,0.499,10,512
0.1,adam,NeuCMF0w,0.001,500,0.6763,0.8345,0.5198,10,32
0.1,adam,NeuCMF0w,0.001,1000,0.648,0.8219,0.5334,10,32
0.1,adam,NeuCMF0w,0.1,500,0.7036,0.8942,0.5,10,32
0.1,adam,NeuCMF0w,0.1,1000,0.7052,0.8944,0.5,10,32
0.1,adam,NeuCMF0w,0.001,500,0.6634,0.8367,0.5295,10,128
0.1,adam,NeuCMF0w,0.001,1000,0.6401,0.8209,0.5377,10,128
0.1,adam,NeuCMF0w,0.1,500,0.6979,0.8943,0.5,10,128
0.1,adam,NeuCMF0w,0.1,1000,0.7056,0.8944,0.5001,10,128
0.1,adam,NeuCMF0w,0.001,500,0.6649,0.8387,0.5253,10,512
0.1,adam,NeuCMF0w,0.001,1000,0.7222,0.9328,0.5328,10,512
0.1,adam,NeuCMF0w,0.1,500,0.701,0.8942,0.5,10,512
0.1,adam,NeuCMF0w,0.1,1000,0.704,0.8943,0.5,10,512
0.1,RMSprop,NeuCMFii,0.001,500,6.5782,8.5901,0.4731,10,32
0.1,RMSprop,NeuCMFii,0.001,1000,10.8124,12.6284,0.461,10,32
0.1,RMSprop,NeuCMFii,0.1,500,0.9526,1.2543,0.5035,10,32
0.1,RMSprop,NeuCMFii,0.1,1000,5.5987,6.8978,0.4577,10,32
0.1,RMSprop,NeuCMFii,0.001,500,9.2756,11.2643,0.4729,10,128
0.1,RMSprop,NeuCMFii,0.001,1000,14.0155,16.6827,0.4599,10,128
0.1,RMSprop,NeuCMFii,0.1,500,1.1979,1.6592,0.506,10,128
0.1,RMSprop,NeuCMFii,0.1,1000,5.781,12.5003,0.4855,10,128
0.1,RMSprop,NeuCMFii,0.001,500,6.8842,8.4737,0.4768,10,512
0.1,RMSprop,NeuCMFii,0.001,1000,11.7471,14.5496,0.4624,10,512
0.1,RMSprop,NeuCMFii,0.1,500,1.3203,1.8463,0.4965,10,512
0.1,RMSprop,NeuCMFii,0.1,1000,4.3647,6.4136,0.4815,10,512
0.1,RMSprop,NeuCMFww,0.001,500,2.2954,4.5543,0.5094,10,32
0.1,RMSprop,NeuCMFww,0.001,1000,4.8415,11.0054,0.5154,10,32
0.1,RMSprop,NeuCMFww,0.1,500,0.7764,1.0277,0.5346,10,32
0.1,RMSprop,NeuCMFww,0.1,1000,2.2813,3.2479,0.518,10,32
0.1,RMSprop,NeuCMFww,0.001,500,2.8534,5.9915,0.5144,10,128
0.1,RMSprop,NeuCMFww,0.001,1000,3.2626,5.1824,0.5114,10,128
0.1,RMSprop,NeuCMFww,0.1,500,0.8254,1.0956,0.5355,10,128
0.1,RMSprop,NeuCMFww,0.1,1000,2.5708,3.5,0.5113,10,128
0.1,RMSprop,NeuCMFww,0.001,500,0.9074,1.3769,0.5147,10,512
0.1,RMSprop,NeuCMFww,0.001,1000,5.7316,20.6965,0.517,10,512
0.1,RMSprop,NeuCMFww,0.1,500,0.7359,0.9492,0.522,10,512
0.1,RMSprop,NeuCMFww,0.1,1000,2.1387,3.0203,0.5205,10,512
0.1,RMSprop,NeuCMFi0,0.001,500,3.0858,4.0973,0.4828,10,32
0.1,RMSprop,NeuCMFi0,0.001,1000,13.2722,16.0274,0.4798,10,32
0.1,RMSprop,NeuCMFi0,0.1,500,0.8111,1.0838,0.5306,10,32
0.1,RMSprop,NeuCMFi0,0.1,1000,2.1087,2.6736,0.5116,10,32
0.1,RMSprop,NeuCMFi0,0.001,500,5.6186,8.6107,0.5074,10,128
0.1,RMSprop,NeuCMFi0,0.001,1000,12.7712,17.2312,0.4937,10,128
0.1,RMSprop,NeuCMFi0,0.1,500,0.8746,1.1555,0.5545,10,128
0.1,RMSprop,NeuCMFi0,0.1,1000,2.0306,2.6354,0.5065,10,128
0.1,RMSprop,NeuCMFi0,0.001,500,2.1665,2.9194,0.4947,10,512
0.1,RMSprop,NeuCMFi0,0.001,1000,5.3971,6.3107,0.4956,10,512
0.1,RMSprop,NeuCMFi0,0.1,500,0.8851,1.1728,0.5514,10,512
0.1,RMSprop,NeuCMFi0,0.1,1000,2.0789,2.7969,0.512,10,512
0.1,RMSprop,NeuCMF0i,0.001,500,1.4608,2.2121,0.4728,10,32
0.1,RMSprop,NeuCMF0i,0.001,1000,1.6497,1.95,0.4861,10,32
0.1,RMSprop,NeuCMF0i,0.1,500,1.0591,1.3762,0.4875,10,32
0.1,RMSprop,NeuCMF0i,0.1,1000,5.7613,8.6737,0.4925,10,32
0.1,RMSprop,NeuCMF0i,0.001,500,1.3366,1.9914,0.4689,10,128
0.1,RMSprop,NeuCMF0i,0.001,1000,1.7614,2.3046,0.4824,10,128
0.1,RMSprop,NeuCMF0i,0.1,500,1.2932,1.9345,0.5093,10,128
0.1,RMSprop,NeuCMF0i,0.1,1000,4.0558,6.6644,0.5049,10,128
0.1,RMSprop,NeuCMF0i,0.001,500,2.2056,3.0711,0.4602,10,512
0.1,RMSprop,NeuCMF0i,0.001,1000,2.1205,3.3488,0.4725,10,512
0.1,RMSprop,NeuCMF0i,0.1,500,1.3521,1.8124,0.4934,10,512
0.1,RMSprop,NeuCMF0i,0.1,1000,8.2628,10.8842,0.5034,10,512
0.1,RMSprop,NeuCMFw0,0.001,500,0.8953,1.2307,0.5156,10,32
0.1,RMSprop,NeuCMFw0,0.001,1000,5.7112,10.3691,0.5158,10,32
0.1,RMSprop,NeuCMFw0,0.1,500,0.6998,0.9101,0.5112,10,32
0.1,RMSprop,NeuCMFw0,0.1,1000,1.8667,2.4802,0.52,10,32
0.1,RMSprop,NeuCMFw0,0.001,500,2.2702,3.7383,0.526,10,128
0.1,RMSprop,NeuCMFw0,0.001,1000,3.4547,4.8273,0.5248,10,128
0.1,RMSprop,NeuCMFw0,0.1,500,0.7036,0.926,0.5383,10,128
0.1,RMSprop,NeuCMFw0,0.1,1000,1.4885,2.1587,0.5151,10,128
0.1,RMSprop,NeuCMFw0,0.001,500,0.86,1.1233,0.5267,10,512
0.1,RMSprop,NeuCMFw0,0.001,1000,2.0641,2.8604,0.5185,10,512
0.1,RMSprop,NeuCMFw0,0.1,500,0.739,0.9763,0.5235,10,512
0.1,RMSprop,NeuCMFw0,0.1,1000,2.0143,2.6853,0.5142,10,512
0.1,RMSprop,NeuCMF0w,0.001,500,1.5213,2.6378,0.5089,10,32
0.1,RMSprop,NeuCMF0w,0.001,1000,2.8214,4.7119,0.5163,10,32
0.1,RMSprop,NeuCMF0w,0.1,500,0.8313,1.0761,0.5313,10,32
0.1,RMSprop,NeuCMF0w,0.1,1000,2.1287,2.8123,0.5157,10,32
0.1,RMSprop,NeuCMF0w,0.001,500,1.7407,4.3729,0.5095,10,128
0.1,RMSprop,NeuCMF0w,0.001,1000,8.0467,17.6496,0.4931,10,128
0.1,RMSprop,NeuCMF0w,0.1,500,0.754,1.016,0.5443,10,128
0.1,RMSprop,NeuCMF0w,0.1,1000,2.1604,3.0434,0.517,10,128
0.1,RMSprop,NeuCMF0w,0.001,500,1.8455,6.0396,0.4892,10,512
0.1,RMSprop,NeuCMF0w,0.001,1000,5.004,8.8986,0.5098,10,512
0.1,RMSprop,NeuCMF0w,0.1,500,0.7494,0.9836,0.5212,10,512
0.1,RMSprop,NeuCMF0w,0.1,1000,2.4865,3.3897,0.5156,10,512
1e-05,adam,NeuCMFii,0.001,500,0.6874,0.8568,0.531,10,32
1e-05,adam,NeuCMFii,0.001,1000,0.7146,0.8873,0.5193,10,32
1e-05,adam,NeuCMFii,0.1,500,0.7188,0.8932,0.5037,10,32
1e-05,adam,NeuCMFii,0.1,1000,0.8703,1.101,0.5088,10,32
1e-05,adam,NeuCMFii,0.001,500,0.6854,0.8556,0.5369,10,128
1e-05,adam,NeuCMFii,0.001,1000,0.7118,0.8846,0.5189,10,128
1e-05,adam,NeuCMFii,0.1,500,0.7164,0.892,0.5007,10,128
1e-05,adam,NeuCMFii,0.1,1000,0.8727,1.1082,0.5051,10,128
1e-05,adam,NeuCMFii,0.001,500,0.6858,0.8552,0.5306,10,512
1e-05,adam,NeuCMFii,0.001,1000,0.7104,0.883,0.5191,10,512
1e-05,adam,NeuCMFii,0.1,500,0.719,0.8932,0.5038,10,512
1e-05,adam,NeuCMFii,0.1,1000,0.8998,1.1721,0.5083,10,512
1e-05,adam,NeuCMFww,0.001,500,0.9236,1.2212,0.5651,10,32
1e-05,adam,NeuCMFww,0.001,1000,0.941,1.262,0.5597,10,32
1e-05,adam,NeuCMFww,0.1,500,0.9395,1.258,0.506,10,32
1e-05,adam,NeuCMFww,0.1,1000,0.948,1.2803,0.5046,10,32
1e-05,adam,NeuCMFww,0.001,500,0.913,1.1969,0.5677,10,128
1e-05,adam,NeuCMFww,0.001,1000,0.9523,1.291,0.5312,10,128
1e-05,adam,NeuCMFww,0.1,500,0.9476,1.2784,0.5215,10,128
1e-05,adam,NeuCMFww,0.1,1000,0.9501,1.2853,0.5069,10,128
1e-05,adam,NeuCMFww,0.001,500,0.9296,1.2353,0.5522,10,512
1e-05,adam,NeuCMFww,0.001,1000,0.9489,1.2826,0.5376,10,512
1e-05,adam,NeuCMFww,0.1,500,0.9517,1.2898,0.4989,10,512
1e-05,adam,NeuCMFww,0.1,1000,0.9445,1.2706,0.5038,10,512
1e-05,adam,NeuCMFi0,0.001,500,0.8606,1.1111,0.5618,10,32
1e-05,adam,NeuCMFi0,0.001,1000,0.9241,1.2347,0.5569,10,32
1e-05,adam,NeuCMFi0,0.1,500,0.94,1.2657,0.5542,10,32
1e-05,adam,NeuCMFi0,0.1,1000,0.9507,1.2898,0.5384,10,32
1e-05,adam,NeuCMFi0,0.001,500,0.8579,1.1057,0.5629,10,128
1e-05,adam,NeuCMFi0,0.001,1000,0.9246,1.2364,0.5574,10,128
1e-05,adam,NeuCMFi0,0.1,500,0.9374,1.2604,0.5578,10,128
1e-05,adam,NeuCMFi0,0.1,1000,0.9479,1.2828,0.5506,10,128
1e-05,adam,NeuCMFi0,0.001,500,0.8513,1.0932,0.5628,10,512
1e-05,adam,NeuCMFi0,0.001,1000,0.9228,1.2334,0.558,10,512
1e-05,adam,NeuCMFi0,0.1,500,0.9397,1.2662,0.5437,10,512
1e-05,adam,NeuCMFi0,0.1,1000,0.9528,1.2946,0.5323,10,512
1e-05,adam,NeuCMF0i,0.001,500,0.6994,0.8715,0.5124,10,32
1e-05,adam,NeuCMF0i,0.001,1000,0.7128,0.8872,0.5033,10,32
1e-05,adam,NeuCMF0i,0.1,500,0.707,0.8836,0.5038,10,32
1e-05,adam,NeuCMF0i,0.1,1000,0.7374,0.9068,0.497,10,32
1e-05,adam,NeuCMF0i,0.001,500,0.7,0.8721,0.5129,10,128
1e-05,adam,NeuCMF0i,0.001,1000,0.7131,0.8877,0.5046,10,128
1e-05,adam,NeuCMF0i,0.1,500,0.7579,0.9699,0.5026,10,128
1e-05,adam,NeuCMF0i,0.1,1000,0.7457,0.9154,0.5026,10,128
1e-05,adam,NeuCMF0i,0.001,500,0.6987,0.8699,0.5097,10,512
1e-05,adam,NeuCMF0i,0.001,1000,0.7119,0.8855,0.5043,10,512
1e-05,adam,NeuCMF0i,0.1,500,0.759,0.9702,0.5043,10,512
1e-05,adam,NeuCMF0i,0.1,1000,0.7698,0.9771,0.4908,10,512
1e-05,adam,NeuCMFw0,0.001,500,0.9265,1.2272,0.5656,10,32
1e-05,adam,NeuCMFw0,0.001,1000,0.9487,1.2818,0.5394,10,32
1e-05,adam,NeuCMFw0,0.1,500,0.9508,1.2871,0.5146,10,32
1e-05,adam,NeuCMFw0,0.1,1000,0.9561,1.301,0.5058,10,32
1e-05,adam,NeuCMFw0,0.001,500,0.9214,1.216,0.5674,10,128
1e-05,adam,NeuCMFw0,0.001,1000,0.9492,1.2836,0.541,10,128
1e-05,adam,NeuCMFw0,0.1,500,0.9521,1.2905,0.5174,10,128
1e-05,adam,NeuCMFw0,0.1,1000,0.9541,1.2956,0.5095,10,128
1e-05,adam,NeuCMFw0,0.001,500,0.9103,1.1886,0.5672,10,512
1e-05,adam,NeuCMFw0,0.001,1000,0.9546,1.297,0.5313,10,512
1e-05,adam,NeuCMFw0,0.1,500,0.9444,1.2712,0.5076,10,512
1e-05,adam,NeuCMFw0,0.1,1000,0.9562,1.3011,0.506,10,512
1e-05,adam,NeuCMF0w,0.001,500,0.9201,1.2143,0.5662,10,32
1e-05,adam,NeuCMF0w,0.001,1000,0.9468,1.2769,0.5444,10,32
1e-05,adam,NeuCMF0w,0.1,500,0.9484,1.2804,0.51,10,32
1e-05,adam,NeuCMF0w,0.1,1000,0.9548,1.2972,0.4975,10,32
1e-05,adam,NeuCMF0w,0.001,500,0.9048,1.1788,0.5671,10,128
1e-05,adam,NeuCMF0w,0.001,1000,0.9371,1.2526,0.5506,10,128
1e-05,adam,NeuCMF0w,0.1,500,0.9425,1.2649,0.5244,10,128
1e-05,adam,NeuCMF0w,0.1,1000,0.9567,1.302,0.5078,10,128
1e-05,adam,NeuCMF0w,0.001,500,0.9292,1.2359,0.5518,10,512
1e-05,adam,NeuCMF0w,0.001,1000,0.9413,1.2627,0.5438,10,512
1e-05,adam,NeuCMF0w,0.1,500,0.9492,1.283,0.5117,10,512
1e-05,adam,NeuCMF0w,0.1,1000,0.9539,1.295,0.5047,10,512
1e-05,RMSprop,NeuCMFii,0.001,500,0.6841,0.8547,0.5383,10,32
1e-05,RMSprop,NeuCMFii,0.001,1000,0.7226,0.8932,0.5198,10,32
1e-05,RMSprop,NeuCMFii,0.1,500,0.7218,0.8956,0.5013,10,32
1e-05,RMSprop,NeuCMFii,0.1,1000,0.8917,1.1494,0.5025,10,32
1e-05,RMSprop,NeuCMFii,0.001,500,0.6835,0.8537,0.5353,10,128
1e-05,RMSprop,NeuCMFii,0.001,1000,0.715,0.8869,0.522,10,128
1e-05,RMSprop,NeuCMFii,0.1,500,0.7228,0.8961,0.5,10,128
1e-05,RMSprop,NeuCMFii,0.1,1000,0.9105,1.1939,0.5012,10,128
1e-05,RMSprop,NeuCMFii,0.001,500,0.683,0.8526,0.5394,10,512
1e-05,RMSprop,NeuCMFii,0.001,1000,0.7208,0.8914,0.5192,10,512
1e-05,RMSprop,NeuCMFii,0.1,500,0.7325,0.9037,0.5043,10,512
1e-05,RMSprop,NeuCMFii,0.1,1000,0.9086,1.1869,0.5045,10,512
1e-05,RMSprop,NeuCMFww,0.001,500,0.931,1.2376,0.5654,10,32
1e-05,RMSprop,NeuCMFww,0.001,1000,0.9416,1.2638,0.5589,10,32
1e-05,RMSprop,NeuCMFww,0.1,500,0.9356,1.2472,0.5159,10,32
1e-05,RMSprop,NeuCMFww,0.1,1000,0.9417,1.2632,0.5015,10,32
1e-05,RMSprop,NeuCMFww,0.001,500,0.9414,1.2632,0.5648,10,128
1e-05,RMSprop,NeuCMFww,0.001,1000,0.9491,1.2833,0.5415,10,128
1e-05,RMSprop,NeuCMFww,0.1,500,0.9355,1.247,0.532,10,128
1e-05,RMSprop,NeuCMFww,0.1,1000,0.9515,1.2885,0.5019,10,128
1e-05,RMSprop,NeuCMFww,0.001,500,0.9209,1.2126,0.5676,10,512
1e-05,RMSprop,NeuCMFww,0.001,1000,0.9563,1.3018,0.523,10,512
1e-05,RMSprop,NeuCMFww,0.1,500,0.9474,1.278,0.5165,10,512
1e-05,RMSprop,NeuCMFww,0.1,1000,0.9495,1.2843,0.5042,10,512
1e-05,RMSprop,NeuCMFi0,0.001,500,0.8821,1.1529,0.5632,10,32
1e-05,RMSprop,NeuCMFi0,0.001,1000,0.9234,1.2328,0.5556,10,32
1e-05,RMSprop,NeuCMFi0,0.1,500,0.9372,1.2593,0.5578,10,32
1e-05,RMSprop,NeuCMFi0,0.1,1000,0.9453,1.277,0.5532,10,32
1e-05,RMSprop,NeuCMFi0,0.001,500,0.8807,1.1503,0.5643,10,128
1e-05,RMSprop,NeuCMFi0,0.001,1000,0.9259,1.2399,0.5583,10,128
1e-05,RMSprop,NeuCMFi0,0.1,500,0.9422,1.2716,0.545,10,128
1e-05,RMSprop,NeuCMFi0,0.1,1000,0.9505,1.2906,0.5534,10,128
1e-05,RMSprop,NeuCMFi0,0.001,500,0.8796,1.1477,0.5635,10,512
1e-05,RMSprop,NeuCMFi0,0.001,1000,0.9249,1.2367,0.5597,10,512
1e-05,RMSprop,NeuCMFi0,0.1,500,0.9433,1.2734,0.5561,10,512
1e-05,RMSprop,NeuCMFi0,0.1,1000,0.9509,1.2911,0.5406,10,512
1e-05,RMSprop,NeuCMF0i,0.001,500,0.6972,0.8676,0.5165,10,32
1e-05,RMSprop,NeuCMF0i,0.001,1000,0.7102,0.8863,0.5067,10,32
1e-05,RMSprop,NeuCMF0i,0.1,500,0.8056,1.0532,0.5031,10,32
1e-05,RMSprop,NeuCMF0i,0.1,1000,0.7724,0.9651,0.4951,10,32
1e-05,RMSprop,NeuCMF0i,0.001,500,0.6965,0.8671,0.5108,10,128
1e-05,RMSprop,NeuCMF0i,0.001,1000,0.7101,0.885,0.5065,10,128
1e-05,RMSprop,NeuCMF0i,0.1,500,0.8085,1.0543,0.5058,10,128
1e-05,RMSprop,NeuCMF0i,0.1,1000,0.7693,0.9789,0.4987,10,128
1e-05,RMSprop,NeuCMF0i,0.001,500,0.6982,0.87,0.5141,10,512
1e-05,RMSprop,NeuCMF0i,0.001,1000,0.7154,0.8875,0.5038,10,512
1e-05,RMSprop,NeuCMF0i,0.1,500,0.8067,1.0545,0.4981,10,512
1e-05,RMSprop,NeuCMF0i,0.1,1000,0.8228,1.066,0.5003,10,512
1e-05,RMSprop,NeuCMFw0,0.001,500,0.9388,1.2569,0.5651,10,32
1e-05,RMSprop,NeuCMFw0,0.001,1000,0.9502,1.2852,0.5437,10,32
1e-05,RMSprop,NeuCMFw0,0.1,500,0.9499,1.2848,0.5228,10,32
1e-05,RMSprop,NeuCMFw0,0.1,1000,0.9566,1.3023,0.5108,10,32
1e-05,RMSprop,NeuCMFw0,0.001,500,0.9318,1.2402,0.5669,10,128
1e-05,RMSprop,NeuCMFw0,0.001,1000,0.9432,1.2679,0.5594,10,128
1e-05,RMSprop,NeuCMFw0,0.1,500,0.9482,1.2802,0.5211,10,128
1e-05,RMSprop,NeuCMFw0,0.1,1000,0.9551,1.2982,0.5077,10,128
1e-05,RMSprop,NeuCMFw0,0.001,500,0.9459,1.2758,0.5614,10,512
1e-05,RMSprop,NeuCMFw0,0.001,1000,0.9513,1.2882,0.5469,10,512
1e-05,RMSprop,NeuCMFw0,0.1,500,0.936,1.2489,0.5307,10,512
1e-05,RMSprop,NeuCMFw0,0.1,1000,0.9571,1.3034,0.5003,10,512
1e-05,RMSprop,NeuCMF0w,0.001,500,0.9345,1.2477,0.567,10,32
1e-05,RMSprop,NeuCMF0w,0.001,1000,0.9478,1.2803,0.5314,10,32
1e-05,RMSprop,NeuCMF0w,0.1,500,0.9474,1.2779,0.5144,10,32
1e-05,RMSprop,NeuCMF0w,0.1,1000,0.9545,1.2964,0.5,10,32
1e-05,RMSprop,NeuCMF0w,0.001,500,0.9295,1.2357,0.557,10,128
1e-05,RMSprop,NeuCMF0w,0.001,1000,0.9437,1.2691,0.5623,10,128
1e-05,RMSprop,NeuCMF0w,0.1,500,0.9357,1.2482,0.53,10,128
1e-05,RMSprop,NeuCMF0w,0.1,1000,0.9465,1.2759,0.5047,10,128
1e-05,RMSprop,NeuCMF0w,0.001,500,0.9441,1.2716,0.56,10,512
1e-05,RMSprop,NeuCMF0w,0.001,1000,0.9351,1.2469,0.5514,10,512
1e-05,RMSprop,NeuCMF0w,0.1,500,0.9263,1.2244,0.5313,10,512
1e-05,RMSprop,NeuCMF0w,0.1,1000,0.9477,1.2788,0.5112,10,512
1e-06,adam,NeuCMFii,0.001,500,0.9153,1.2013,0.5185,20,32
1e-06,adam,NeuCMFii,0.001,1000,0.9463,1.2778,0.5218,20,32
1e-06,adam,NeuCMFii,0.1,500,0.9451,1.2734,0.5145,20,32
1e-06,adam,NeuCMFii,0.1,1000,0.9539,1.296,0.5066,20,32
1e-06,adam,NeuCMFii,0.001,500,0.9192,1.2118,0.5212,20,128
1e-06,adam,NeuCMFii,0.001,1000,0.9466,1.2786,0.5318,20,128
1e-06,adam,NeuCMFii,0.1,500,0.9482,1.2823,0.519,20,128
1e-06,adam,NeuCMFii,0.1,1000,0.9547,1.2982,0.5136,20,128
1e-06,adam,NeuCMFii,0.001,500,0.9187,1.2104,0.5182,20,512
1e-06,adam,NeuCMFii,0.001,1000,0.9517,1.2911,0.5169,20,512
1e-06,adam,NeuCMFii,0.1,500,0.9524,1.2928,0.5191,20,512
1e-06,adam,NeuCMFii,0.1,1000,0.9551,1.2994,0.5157,20,512
1e-06,adam,NeuCMFww,0.001,500,0.9488,1.2824,0.5111,20,32
1e-06,adam,NeuCMFww,0.001,1000,0.9552,1.2986,0.5095,20,32
1e-06,adam,NeuCMFww,0.1,500,0.9495,1.2842,0.498,20,32
1e-06,adam,NeuCMFww,0.1,1000,0.9459,1.2746,0.4973,20,32
1e-06,adam,NeuCMFww,0.001,500,0.9563,1.3013,0.5142,20,128
1e-06,adam,NeuCMFww,0.001,1000,0.9539,1.2948,0.5024,20,128
1e-06,adam,NeuCMFww,0.1,500,0.9519,1.2902,0.5067,20,128
1e-06,adam,NeuCMFww,0.1,1000,0.9558,1.3001,0.5033,20,128
1e-06,adam,NeuCMFww,0.001,500,0.9534,1.2941,0.5219,20,512
1e-06,adam,NeuCMFww,0.001,1000,0.9564,1.3023,0.5104,20,512
1e-06,adam,NeuCMFww,0.1,500,0.9544,1.2962,0.5064,20,512
1e-06,adam,NeuCMFww,0.1,1000,0.9506,1.2868,0.498,20,512
1e-06,adam,NeuCMFi0,0.001,500,0.952,1.2936,0.5411,20,32
1e-06,adam,NeuCMFi0,0.001,1000,0.9553,1.301,0.5327,20,32
1e-06,adam,NeuCMFi0,0.1,500,0.9564,1.3029,0.5177,20,32
1e-06,adam,NeuCMFi0,0.1,1000,0.9592,1.3096,0.5022,20,32
1e-06,adam,NeuCMFi0,0.001,500,0.9513,1.2917,0.5468,20,128
1e-06,adam,NeuCMFi0,0.001,1000,0.9549,1.2994,0.5285,20,128
1e-06,adam,NeuCMFi0,0.1,500,0.9549,1.2989,0.5254,20,128
1e-06,adam,NeuCMFi0,0.1,1000,0.9539,1.2959,0.5166,20,128
1e-06,adam,NeuCMFi0,0.001,500,0.9527,1.2963,0.5475,20,512
1e-06,adam,NeuCMFi0,0.001,1000,0.9566,1.3034,0.5147,20,512
1e-06,adam,NeuCMFi0,0.1,500,0.9585,1.3081,0.5104,20,512
1e-06,adam,NeuCMFi0,0.1,1000,0.9555,1.3006,0.52,20,512
1e-06,adam,NeuCMF0i,0.001,500,0.8635,1.0856,0.498,20,32
1e-06,adam,NeuCMF0i,0.001,1000,0.9241,1.2206,0.4977,20,32
1e-06,adam,NeuCMF0i,0.1,500,0.939,1.257,0.4918,20,32
1e-06,adam,NeuCMF0i,0.1,1000,0.9499,1.2846,0.4932,20,32
1e-06,adam,NeuCMF0i,0.001,500,0.8623,1.0862,0.5023,20,128
1e-06,adam,NeuCMF0i,0.001,1000,0.9233,1.2172,0.5035,20,128
1e-06,adam,NeuCMF0i,0.1,500,0.94,1.2594,0.504,20,128
1e-06,adam,NeuCMF0i,0.1,1000,0.9423,1.2644,0.4982,20,128
1e-06,adam,NeuCMF0i,0.001,500,0.8647,1.0858,0.496,20,512
1e-06,adam,NeuCMF0i,0.001,1000,0.9256,1.2234,0.4931,20,512
1e-06,adam,NeuCMF0i,0.1,500,0.9251,1.2262,0.4937,20,512
1e-06,adam,NeuCMF0i,0.1,1000,0.9338,1.2442,0.4937,20,512
1e-06,adam,NeuCMFw0,0.001,500,0.9539,1.295,0.5195,20,32
1e-06,adam,NeuCMFw0,0.001,1000,0.9598,1.3107,0.502,20,32
1e-06,adam,NeuCMFw0,0.1,500,0.9581,1.3067,0.5049,20,32
1e-06,adam,NeuCMFw0,0.1,1000,0.9592,1.3092,0.5058,20,32
1e-06,adam,NeuCMFw0,0.001,500,0.9587,1.3079,0.5162,20,128
1e-06,adam,NeuCMFw0,0.001,1000,0.955,1.2981,0.5113,20,128
1e-06,adam,NeuCMFw0,0.1,500,0.9562,1.3012,0.4979,20,128
1e-06,adam,NeuCMFw0,0.1,1000,0.9584,1.3071,0.5039,20,128
1e-06,adam,NeuCMFw0,0.001,500,0.954,1.2957,0.5129,20,512
1e-06,adam,NeuCMFw0,0.001,1000,0.9481,1.28,0.5173,20,512
1e-06,adam,NeuCMFw0,0.1,500,0.9586,1.3071,0.5019,20,512
1e-06,adam,NeuCMFw0,0.1,1000,0.9537,1.2952,0.5009,20,512
1e-06,adam,NeuCMF0w,0.001,500,0.9546,1.2968,0.5134,20,32
1e-06,adam,NeuCMF0w,0.001,1000,0.9548,1.2976,0.5105,20,32
1e-06,adam,NeuCMF0w,0.1,500,0.95,1.2852,0.4946,20,32
1e-06,adam,NeuCMF0w,0.1,1000,0.9605,1.3123,0.5016,20,32
1e-06,adam,NeuCMF0w,0.001,500,0.9447,1.2712,0.5404,20,128
1e-06,adam,NeuCMF0w,0.001,1000,0.9466,1.2765,0.5175,20,128
1e-06,adam,NeuCMF0w,0.1,500,0.9538,1.2954,0.4985,20,128
1e-06,adam,NeuCMF0w,0.1,1000,0.9506,1.2866,0.5023,20,128
1e-06,adam,NeuCMF0w,0.001,500,0.9527,1.2914,0.5265,20,512
1e-06,adam,NeuCMF0w,0.001,1000,0.9605,1.3123,0.4968,20,512
1e-06,adam,NeuCMF0w,0.1,500,0.9533,1.2932,0.4961,20,512
1e-06,adam,NeuCMF0w,0.1,1000,0.9521,1.2905,0.5028,20,512
1e-06,RMSprop,NeuCMFii,0.001,500,0.9309,1.2401,0.5303,20,32
