learning_rate,learner,model,weight_decay,train_batch_size,mae,rmse,auc_roc,epoch,embedding_size
1e-05,adam,DeepFM,0.1,1000,4.0657,4.173,0.4901,20,128
1e-05,adam,DeepFM,0.001,500,3.6345,3.7552,0.4727,20,512
1e-05,adam,DeepFM,0.001,1000,3.8833,3.9956,0.4824,20,512
1e-05,adam,DeepFM,0.1,500,3.6626,3.782,0.4583,20,512
1e-05,adam,DeepFM,0.1,1000,3.9727,4.0825,0.4918,20,512
1e-05,RMSprop,FM,0.001,500,4.1035,4.2099,0.5191,20,32
1e-05,RMSprop,FM,0.001,1000,4.1127,4.2188,0.52,20,32
1e-05,RMSprop,FM,0.1,500,4.1065,4.2128,0.5433,20,32
1e-05,RMSprop,FM,0.1,1000,4.1147,4.2208,0.5215,20,32
1e-05,RMSprop,FM,0.001,500,4.0814,4.1884,0.4799,20,128
1e-05,RMSprop,FM,0.001,1000,4.0955,4.2021,0.5009,20,128
1e-05,RMSprop,FM,0.1,500,4.0873,4.1941,0.4987,20,128
1e-05,RMSprop,FM,0.1,1000,4.1023,4.2087,0.4993,20,128
1e-05,RMSprop,FM,0.001,500,3.9926,4.1019,0.4908,20,512
1e-05,RMSprop,FM,0.001,1000,4.0416,4.1495,0.4833,20,512
1e-05,RMSprop,FM,0.1,500,4.0291,4.1373,0.5022,20,512
1e-05,RMSprop,FM,0.1,1000,4.0752,4.1822,0.4763,20,512
1e-05,RMSprop,DeepFM,0.001,500,3.9476,4.0581,0.4791,20,32
1e-05,RMSprop,DeepFM,0.001,1000,4.0289,4.1372,0.5141,20,32
1e-05,RMSprop,DeepFM,0.1,500,3.9905,4.0998,0.5133,20,32
1e-05,RMSprop,DeepFM,0.1,1000,4.0522,4.1599,0.4904,20,32
1e-05,RMSprop,DeepFM,0.001,500,3.8728,3.9854,0.4519,20,128
1e-05,RMSprop,DeepFM,0.001,1000,3.9968,4.106,0.4758,20,128
1e-05,RMSprop,DeepFM,0.1,500,3.9604,4.0705,0.4763,20,128
1e-05,RMSprop,DeepFM,0.1,1000,4.0418,4.1497,0.4884,20,128
1e-05,RMSprop,DeepFM,0.001,500,3.3177,3.4495,0.4567,20,512
1e-05,RMSprop,DeepFM,0.001,1000,3.8125,3.9269,0.4881,20,512
1e-05,RMSprop,DeepFM,0.1,500,3.6269,3.7477,0.4522,20,512
1e-05,RMSprop,DeepFM,0.1,1000,3.9163,4.0276,0.4548,20,512
1e-05,adam,FM,0.001,500,4.0937,4.2004,0.5187,30,32
1e-05,adam,FM,0.001,1000,4.1118,4.218,0.5198,30,32
1e-05,adam,FM,0.1,500,4.0984,4.2049,0.5209,30,32
1e-05,adam,FM,0.1,1000,4.1141,4.2202,0.5212,30,32
1e-05,adam,FM,0.001,500,4.0561,4.1638,0.5021,30,128
1e-05,adam,FM,0.001,1000,4.0935,4.2001,0.5009,30,128
1e-05,adam,FM,0.1,500,4.0735,4.1806,0.4986,30,128
1e-05,adam,FM,0.1,1000,4.1009,4.2073,0.4903,30,128
1e-05,adam,FM,0.001,500,3.9279,4.0391,0.4825,30,512
1e-05,adam,FM,0.001,1000,4.035,4.1433,0.4875,30,512
1e-05,adam,FM,0.1,500,3.9934,4.1025,0.4831,30,512
1e-05,adam,FM,0.1,1000,4.0641,4.1716,0.5322,30,512
1e-05,adam,DeepFM,0.001,500,3.8224,3.9365,0.4992,30,32
1e-05,adam,DeepFM,0.001,1000,4.0157,4.1243,0.4998,30,32
1e-05,adam,DeepFM,0.1,500,3.9158,4.0272,0.5051,30,32
1e-05,adam,DeepFM,0.1,1000,4.0436,4.1515,0.5164,30,32
1e-05,adam,DeepFM,0.001,500,3.6255,3.7458,0.4634,30,128
1e-05,adam,DeepFM,0.001,1000,3.9763,4.086,0.4744,30,128
1e-05,adam,DeepFM,0.1,500,3.8419,3.9554,0.4696,30,128
1e-05,adam,DeepFM,0.1,1000,4.0309,4.1391,0.4771,30,128
1e-05,adam,DeepFM,0.001,500,2.6334,2.7857,0.4538,30,512
1e-05,adam,DeepFM,0.001,1000,3.7195,3.837,0.4938,30,512
1e-05,adam,DeepFM,0.1,500,3.2451,3.3783,0.4476,30,512
1e-05,adam,DeepFM,0.1,1000,3.8724,3.9851,0.4577,30,512
1e-05,RMSprop,FM,0.001,500,4.0908,4.1975,0.5177,30,32
1e-05,RMSprop,FM,0.001,1000,4.1065,4.2128,0.5192,30,32
1e-05,RMSprop,FM,0.1,500,4.0955,4.2021,0.5213,30,32
1e-05,RMSprop,FM,0.1,1000,4.1095,4.2158,0.5214,30,32
1e-05,RMSprop,FM,0.001,500,4.0515,4.1593,0.5022,30,128
1e-05,RMSprop,FM,0.001,1000,4.0827,4.1896,0.5016,30,128
1e-05,RMSprop,FM,0.1,500,4.0686,4.1759,0.4981,30,128
1e-05,RMSprop,FM,0.1,1000,4.0929,4.1995,0.4896,30,128
1e-05,RMSprop,FM,0.001,500,3.9148,4.0264,0.4773,30,512
1e-05,RMSprop,FM,0.001,1000,4.0027,4.1118,0.4811,30,512
1e-05,RMSprop,FM,0.1,500,3.9802,4.0898,0.4956,30,512
1e-05,RMSprop,FM,0.1,1000,4.0494,4.157,0.4734,30,512
1e-05,RMSprop,DeepFM,0.001,500,3.8357,3.9494,0.5024,30,32
1e-05,RMSprop,DeepFM,0.001,1000,3.9826,4.0921,0.5093,30,32
1e-05,RMSprop,DeepFM,0.1,500,3.9131,4.0245,0.5074,30,32
1e-05,RMSprop,DeepFM,0.1,1000,4.0178,4.1264,0.5153,30,32
1e-05,RMSprop,DeepFM,0.001,500,3.6715,3.7903,0.4638,30,128
1e-05,RMSprop,DeepFM,0.001,1000,3.9257,4.0368,0.4735,30,128
1e-05,RMSprop,DeepFM,0.1,500,3.8427,3.9562,0.4701,30,128
1e-05,RMSprop,DeepFM,0.1,1000,3.9975,4.1065,0.4812,30,128
1e-05,RMSprop,DeepFM,0.001,500,2.6656,2.819,0.4593,30,512
1e-05,RMSprop,DeepFM,0.001,1000,3.5859,3.7081,0.467,30,512
1e-05,RMSprop,DeepFM,0.1,500,3.0018,3.1422,0.4594,30,512
1e-05,RMSprop,DeepFM,0.1,1000,3.7013,3.8194,0.4671,30,512
0.001,adam,FM,0.001,500,1.0567,1.2916,0.4868,10,32
0.001,adam,FM,0.001,1000,1.6143,1.8429,0.4879,10,32
0.001,adam,FM,0.1,500,1.1504,1.3026,0.4793,10,32
0.001,adam,FM,0.1,1000,2.7181,2.8663,0.4828,10,32
0.001,adam,FM,0.001,500,1.0318,1.2742,0.4887,10,128
0.001,adam,FM,0.001,1000,1.1094,1.3651,0.4912,10,128
0.001,adam,FM,0.1,500,0.7867,0.9923,0.4413,10,128
0.001,adam,FM,0.1,1000,1.1954,1.3547,0.4854,10,128
0.001,adam,FM,0.001,500,1.0084,1.249,0.4874,10,512
0.001,adam,FM,0.001,1000,1.0704,1.3318,0.4783,10,512
0.001,adam,FM,0.1,500,0.7618,0.9734,0.4703,10,512
0.001,adam,FM,0.1,1000,0.7578,0.9733,0.4752,10,512
0.001,adam,DeepFM,0.001,500,0.7766,0.9968,0.4977,10,32
0.001,adam,DeepFM,0.001,1000,0.7945,1.006,0.4956,10,32
0.001,adam,DeepFM,0.1,500,0.7166,0.9459,0.4741,10,32
0.001,adam,DeepFM,0.1,1000,0.7177,0.9457,0.4749,10,32
0.001,adam,DeepFM,0.001,500,0.837,1.0381,0.4622,10,128
0.001,adam,DeepFM,0.001,1000,0.8141,1.047,0.4972,10,128
0.001,adam,DeepFM,0.1,500,0.7166,0.9467,0.4633,10,128
0.001,adam,DeepFM,0.1,1000,0.7182,0.9481,0.4579,10,128
0.001,adam,DeepFM,0.001,500,0.7978,1.035,0.4752,10,512
0.001,adam,DeepFM,0.001,1000,0.8173,1.0345,0.468,10,512
0.001,adam,DeepFM,0.1,500,0.7203,0.9451,0.5118,10,512
0.001,adam,DeepFM,0.1,1000,0.7191,0.9478,0.4561,10,512
0.001,RMSprop,FM,0.001,500,0.9943,1.2239,0.4837,10,32
0.001,RMSprop,FM,0.001,1000,1.0714,1.3088,0.4838,10,32
0.001,RMSprop,FM,0.1,500,0.8252,1.0123,0.4595,10,32
0.001,RMSprop,FM,0.1,1000,1.2928,1.4615,0.475,10,32
0.001,RMSprop,FM,0.001,500,0.9836,1.2217,0.4819,10,128
0.001,RMSprop,FM,0.001,1000,1.0285,1.2708,0.4873,10,128
0.001,RMSprop,FM,0.1,500,0.784,0.9899,0.4542,10,128
0.001,RMSprop,FM,0.1,1000,0.7935,0.9967,0.4582,10,128
0.001,RMSprop,FM,0.001,500,0.9974,1.2468,0.4731,10,512
0.001,RMSprop,FM,0.001,1000,1.0048,1.2563,0.4797,10,512
0.001,RMSprop,FM,0.1,500,0.7863,0.9967,0.4845,10,512
0.001,RMSprop,FM,0.1,1000,0.7902,0.9971,0.4688,10,512
0.001,RMSprop,DeepFM,0.001,500,0.7545,0.9624,0.5032,10,32
0.001,RMSprop,DeepFM,0.001,1000,0.7887,1.0035,0.5073,10,32
0.001,RMSprop,DeepFM,0.1,500,0.7167,0.9459,0.4645,10,32
0.001,RMSprop,DeepFM,0.1,1000,0.7182,0.9454,0.4858,10,32
0.001,RMSprop,DeepFM,0.001,500,0.7575,0.9642,0.4904,10,128
0.001,RMSprop,DeepFM,0.001,1000,0.8093,1.0197,0.4957,10,128
0.001,RMSprop,DeepFM,0.1,500,0.7224,0.9461,0.4691,10,128
0.001,RMSprop,DeepFM,0.1,1000,0.7184,0.9486,0.4712,10,128
0.001,RMSprop,DeepFM,0.001,500,0.7612,0.9687,0.5065,10,512
0.001,RMSprop,DeepFM,0.001,1000,0.811,1.0203,0.4836,10,512
0.001,RMSprop,DeepFM,0.1,500,0.7277,0.9496,0.4682,10,512
0.001,RMSprop,DeepFM,0.1,1000,0.7235,0.9487,0.4689,10,512
0.001,adam,FM,0.001,500,1.012,1.2486,0.4838,20,32
0.001,adam,FM,0.001,1000,1.0785,1.3236,0.4876,20,32
0.001,adam,FM,0.1,500,0.7839,0.9902,0.452,20,32
0.001,adam,FM,0.1,1000,1.096,1.2415,0.473,20,32
0.001,adam,FM,0.001,500,0.9925,1.2322,0.4819,20,128
0.001,adam,FM,0.001,1000,1.0525,1.2993,0.486,20,128
0.001,adam,FM,0.1,500,0.7837,0.9903,0.4677,20,128
0.001,adam,FM,0.1,1000,0.7865,0.9923,0.4582,20,128
0.001,adam,FM,0.001,500,0.9756,1.2279,0.4817,20,512
0.001,adam,FM,0.001,1000,1.0083,1.2509,0.4815,20,512
0.001,adam,FM,0.1,500,0.7619,0.974,0.4708,20,512
0.001,adam,FM,0.1,1000,0.7581,0.9732,0.4576,20,512
0.001,adam,DeepFM,0.001,500,0.7808,1.0006,0.503,20,32
0.001,adam,DeepFM,0.001,1000,0.7941,1.006,0.5045,20,32
0.001,adam,DeepFM,0.1,500,0.7161,0.9461,0.4767,20,32
0.001,adam,DeepFM,0.1,1000,0.7168,0.9459,0.472,20,32
0.001,adam,DeepFM,0.001,500,0.8408,1.0415,0.493,20,128
0.001,adam,DeepFM,0.001,1000,0.8138,1.0459,0.4743,20,128
