learning_rate,learner,embedding_size,weight_decay,train_batch_size,epoch,mae,rmse,test_no
0.001,adam,32,0.001,500,30,1.082092100381851,1.282714432511919,6
0.001,adam,32,0.001,1000,30,1.0729919016361236,1.3031940821534065,6
0.001,adam,32,0.1,500,10,1.3317859292030334,1.8339841767494816,6
0.001,adam,32,0.1,1000,10,1.958868491649628,2.8747633048769026,6
0.001,adam,32,0.1,500,20,0.9617259472608566,1.2498083301460703,6
0.001,adam,32,0.1,1000,20,1.119659775495529,1.601318519430593,6
0.001,adam,32,0.1,500,30,0.9706809043884276,1.2036888807591788,6
0.001,adam,32,0.1,1000,30,0.98375107049942,1.3099909164572423,6
0.001,adam,128,0.001,500,10,1.0902991056442262,1.3392854444866815,6
0.001,adam,128,0.001,1000,10,1.4157281339168548,1.7076883373863676,6
0.001,adam,128,0.001,500,20,1.1165479958057405,1.327485570128728,6
0.001,adam,128,0.001,1000,20,1.0936120629310608,1.3270475033405111,6
0.001,adam,128,0.001,500,30,1.128629696369171,1.3292450568821292,6
0.001,adam,128,0.001,1000,30,1.113279354572296,1.3302118892318449,6
0.001,adam,128,0.1,500,10,1.0295311361551285,1.4775007546773102,6
0.001,adam,128,0.1,1000,10,1.2103390157222749,2.0442134821595825,6
0.001,adam,128,0.1,500,20,1.0248440563678742,1.2954627931140652,6
0.001,adam,128,0.1,1000,20,1.0399895370006562,1.4686852542323188,6
0.001,adam,128,0.1,500,30,1.0107323348522186,1.2428000349417732,6
0.001,adam,128,0.1,1000,30,1.054319989681244,1.3630826745333782,6
0.001,adam,512,0.001,500,10,1.1232101261615752,1.3497301458928836,6
0.001,adam,512,0.001,1000,10,1.1048405528068543,1.3523127551744325,6
0.001,adam,512,0.001,500,20,1.1418199300765992,1.3553844304751008,6
0.001,adam,512,0.001,1000,20,1.133041405677795,1.359045411855737,6
0.001,adam,512,0.001,500,30,1.1404743194580078,1.349477396583157,6
0.001,adam,512,0.001,1000,30,1.1423327565193175,1.3607944925811255,6
0.001,adam,512,0.1,500,10,1.0751784324645997,1.5076039896472722,6
0.001,adam,512,0.1,1000,10,1.0733670234680175,1.7989430012921166,6
0.001,adam,512,0.1,500,20,1.0652218461036682,1.3418519720900886,6
0.001,adam,512,0.1,1000,20,1.0944589734077457,1.509215936118067,6
0.001,adam,512,0.1,500,30,1.0347646534442902,1.2673030207949625,6
0.001,adam,512,0.1,1000,30,1.0917140662670135,1.40330785481678,6
0.001,RMSprop,32,0.001,500,10,1.6798351407051086,2.0063495189428795,6
0.001,RMSprop,32,0.001,1000,10,2.183662319183349,2.586391489796512,6
0.001,RMSprop,32,0.001,500,20,1.0689177095890046,1.2814351273748077,6
0.001,RMSprop,32,0.001,1000,20,1.3868580400943755,1.6576805450531729,6
0.001,RMSprop,32,0.001,500,30,1.0434439539909364,1.2275165686295213,6
0.001,RMSprop,32,0.001,1000,30,1.0787263929843902,1.3046286838088768,6
0.001,RMSprop,32,0.1,500,10,1.4355462312698364,1.8434234911937155,6
0.001,RMSprop,32,0.1,1000,10,2.0371607422828677,2.827182195326845,6
0.001,RMSprop,32,0.1,500,20,0.9429691791534424,1.1637285918531524,6
0.001,RMSprop,32,0.1,1000,20,1.1578125774860382,1.5204836471685552,6
0.001,RMSprop,32,0.1,500,30,0.9378795892000198,1.1268819432777275,6
0.001,RMSprop,32,0.1,1000,30,0.9550949424505234,1.20144762921227,6
0.001,RMSprop,128,0.001,500,10,1.1009952127933502,1.356537894707076,6
0.001,RMSprop,128,0.001,1000,10,1.5791949391365052,1.8724446813359776,6
0.001,RMSprop,128,0.001,500,20,1.1135035276412963,1.307652292499714,6
0.001,RMSprop,128,0.001,1000,20,1.1355232357978822,1.3641184162857352,6
0.001,RMSprop,128,0.001,500,30,1.1157625257968902,1.2980945666790504,6
0.001,RMSprop,128,0.001,1000,30,1.1300510942935944,1.3366031304659691,6
0.001,RMSprop,128,0.1,500,10,1.0222374975681303,1.3556047025104554,6
0.001,RMSprop,128,0.1,1000,10,1.4150400638580325,2.0416883785364908,6
0.001,RMSprop,128,0.1,500,20,0.942176792025566,1.161370664831735,6
0.001,RMSprop,128,0.1,1000,20,1.0171495169401168,1.325521086397378,6
0.001,RMSprop,128,0.1,500,30,0.9313854068517684,1.1158488569943756,6
0.001,RMSprop,128,0.1,1000,30,0.966676339507103,1.2201900655208238,6
0.001,RMSprop,512,0.001,500,10,1.0968802452087405,1.3168912837321205,6
0.001,RMSprop,512,0.001,1000,10,1.1851010739803314,1.4560513696562372,6
0.001,RMSprop,512,0.001,500,20,1.1359818518161773,1.3286652307753035,6
0.001,RMSprop,512,0.001,1000,20,1.147975754737854,1.3754342498837968,6
0.001,RMSprop,512,0.001,500,30,1.136290979385376,1.3244101732019995,6
0.001,RMSprop,512,0.001,1000,30,1.1446052253246308,1.3508199073991884,6
0.001,RMSprop,512,0.1,500,10,1.0320267975330353,1.3664714224067749,6
0.001,RMSprop,512,0.1,1000,10,1.1420278191566466,1.7566226475639557,6
0.001,RMSprop,512,0.1,500,20,0.983704736828804,1.2243439954168722,6
0.001,RMSprop,512,0.1,1000,20,1.1072456657886505,1.413513380464334,6
0.001,RMSprop,512,0.1,500,30,0.9671242207288742,1.1652600189978075,6
0.001,RMSprop,512,0.1,1000,30,0.9877661406993866,1.2561571993167169,6
0.1,adam,32,0.001,500,10,0.9767644226551055,1.2680790151058063,6
0.1,adam,32,0.001,1000,10,1.0467771470546725,1.3937479421147092,6
0.1,adam,32,0.001,500,20,1.0112898409366609,1.184915334799562,6
0.1,adam,32,0.001,1000,20,1.0626545310020448,1.3892602503001796,6
0.1,adam,32,0.001,500,30,1.0147550582885745,1.1714181798007153,6
0.1,adam,32,0.001,1000,30,1.0328866422176362,1.322855073391085,6
0.1,adam,32,0.1,500,10,0.9827978640794754,1.1337640317639477,6
0.1,adam,32,0.1,1000,10,0.9081160247325896,1.064523107345528,6
0.1,adam,32,0.1,500,20,0.9472316592931748,1.092284397743995,6
0.1,adam,32,0.1,1000,20,0.977679231762886,1.1195848445482257,6
0.1,adam,32,0.1,500,30,0.9356705665588378,1.0757483284095295,6
0.1,adam,32,0.1,1000,30,0.9899781227111816,1.133450432412554,6
0.1,adam,128,0.001,500,10,1.00475617647171,1.6053000869701763,6
0.1,adam,128,0.001,1000,10,1.1645270109176635,2.187586202285376,6
0.1,adam,128,0.001,500,20,0.9472647488117218,1.4233197721502335,6
0.1,adam,128,0.001,1000,20,1.0030773758888245,1.7521368230244043,6
0.1,adam,128,0.001,500,30,0.968990445137024,1.3488264802491308,6
0.1,adam,128,0.001,1000,30,1.0674136996269226,1.491327855011574,6
0.1,adam,128,0.1,500,10,0.9146801769733428,1.0583157459372134,6
0.1,adam,128,0.1,1000,10,0.9413129091262816,1.1927050230932594,6
0.1,adam,128,0.1,500,20,0.9685343384742736,1.1187112487176625,6
0.1,adam,128,0.1,1000,20,0.9801410794258116,1.1250708451746438,6
0.1,adam,128,0.1,500,30,0.9054913997650148,1.0416936044388818,6
0.1,adam,128,0.1,1000,30,0.9799969315528868,1.1338991911743184,6
0.1,adam,512,0.001,500,10,1.0334309995174409,2.0060046788733463,6
0.1,adam,512,0.001,1000,10,1.0116057455539704,1.414774172929441,6
0.1,adam,512,0.001,500,20,0.936868941783905,1.802980631398979,6
0.1,adam,512,0.001,1000,20,1.1576027870178225,2.4625744876149125,6
0.1,adam,512,0.001,500,30,1.5091999292373657,3.303556024909469,6
0.1,adam,512,0.001,1000,30,1.0329529762268066,1.855842758229577,6
0.1,adam,512,0.1,500,10,0.8635709375143051,1.4404643260864292,6
0.1,adam,512,0.1,1000,10,1.066398876905441,3.799142058671357,6
0.1,adam,512,0.1,500,20,0.9599131613969802,1.1771428484204076,6
0.1,adam,512,0.1,1000,20,0.9540383011102676,2.537966626112452,6
0.1,adam,512,0.1,500,30,1.010359960794449,1.305431364061739,6
0.1,adam,512,0.1,1000,30,0.976982194185257,1.8291336830687503,6
0.1,RMSprop,32,0.001,500,10,0.95016131401062,1.0764347544592288,6
0.1,RMSprop,32,0.001,1000,10,1.0095245838165283,1.1672477206177063,6
0.1,RMSprop,32,0.001,500,20,0.8986344754695892,1.008026654755318,6
0.1,RMSprop,32,0.001,1000,20,0.8525332450866699,0.98907083776012,6
0.1,RMSprop,32,0.001,500,30,0.8996129274368286,1.0339616453801936,6
0.1,RMSprop,32,0.001,1000,30,0.9009788364171982,1.0349388095716807,6
0.1,RMSprop,32,0.1,500,10,0.7733045026659966,1.5299741723804008,6
0.1,RMSprop,32,0.1,1000,10,0.754996907711029,1.5170674489667082,6
0.1,RMSprop,32,0.1,500,20,0.7759661763906479,1.5287781869842767,6
0.1,RMSprop,32,0.1,1000,20,0.780889555811882,1.5359640582903733,6
0.1,RMSprop,32,0.1,500,30,0.8298352271318435,1.5591775016095573,6
0.1,RMSprop,32,0.1,1000,30,0.7693217903375625,1.540483587402306,6
0.1,RMSprop,128,0.001,500,10,0.8789652943611145,1.0061856349949347,6
0.1,RMSprop,128,0.001,1000,10,1.0108444094657898,1.3905775276396344,6
0.1,RMSprop,128,0.001,500,20,0.8748166114091873,1.012239400269721,6
0.1,RMSprop,128,0.001,1000,20,0.9256532788276672,1.0694490806608454,6
0.1,RMSprop,128,0.001,500,30,0.9773761630058287,1.1137219410068708,6
0.1,RMSprop,128,0.001,1000,30,0.8869222104549408,1.0221677802564864,6
0.1,RMSprop,128,0.1,500,10,0.7487387239933014,2.326029209275007,6
0.1,RMSprop,128,0.1,1000,10,0.8931420266628265,2.2019889824563035,6
0.1,RMSprop,128,0.1,500,20,0.8245440304279328,2.338425358270865,6
0.1,RMSprop,128,0.1,1000,20,0.8167483389377594,2.3487678726921164,6
0.1,RMSprop,128,0.1,500,30,0.7904157698154449,2.332223957732142,6
0.1,RMSprop,128,0.1,1000,30,0.7758597195148468,2.335951186940593,6
0.1,RMSprop,512,0.001,500,10,1.052170741558075,1.379746295198919,6
0.1,RMSprop,512,0.001,1000,10,1.1777259469032288,1.753800665517118,6
0.1,RMSprop,512,0.001,500,20,1.1477152407169342,1.555059589734514,6
0.1,RMSprop,512,0.001,1000,20,1.2099688589572906,1.710325441665239,6
0.1,RMSprop,512,0.001,500,30,1.2284660339355469,1.6459793565250531,6
0.1,RMSprop,512,0.001,1000,30,1.2234183192253112,1.8792772398711668,6
0.1,RMSprop,512,0.1,500,10,1.2849385797977448,4.213223614219781,6
0.1,RMSprop,512,0.1,1000,10,1.4639498829841613,4.94925305867215,6
0.1,RMSprop,512,0.1,500,20,1.073986953496933,4.34926366164418,6
0.1,RMSprop,512,0.1,1000,20,1.1391087234020234,4.123299352160976,6
0.1,RMSprop,512,0.1,500,30,1.1921004951000214,4.421192259364288,6
0.1,RMSprop,512,0.1,1000,30,1.0046210408210754,4.301327726620234,6
1e-06,adam,32,0.001,500,10,4.35173225402832,4.417321093077032,8
1e-06,adam,32,0.001,1000,10,4.35811972618103,4.423257801605936,8
1e-06,adam,32,0.001,500,20,4.349782228469849,4.415117266729547,8
1e-06,adam,32,0.001,1000,20,4.349855208396912,4.414100255213947,8
1e-06,adam,32,0.001,500,30,4.343739461898804,4.408316204900703,8
1e-06,adam,32,0.001,1000,30,4.347757959365845,4.412495130584883,8
1e-06,adam,32,0.1,500,10,4.356134700775146,5.479847887670722,8
1e-06,adam,32,0.1,1000,10,4.351369071006775,5.478508592352884,8
1e-06,adam,32,0.1,500,20,4.349631237983703,5.479518328889701,8
1e-06,adam,32,0.1,1000,20,4.350836515426636,5.480590383929536,8
1e-06,adam,32,0.1,500,30,4.349419713020325,5.469880777346412,8
1e-06,adam,32,0.1,1000,30,4.3484944820404055,5.477201634006455,8
1e-06,adam,128,0.001,500,10,4.354626727104187,4.424358465813421,8
1e-06,adam,128,0.001,1000,10,4.351822090148926,4.42085577874893,8
1e-06,adam,128,0.001,500,20,4.351628756523132,4.421683975245282,8
1e-06,adam,128,0.001,1000,20,4.348407316207886,4.417407698214793,8
1e-06,adam,128,0.001,500,30,4.3503728151321415,4.420023208919713,8
1e-06,adam,128,0.001,1000,30,4.351231265068054,4.4209021586610415,8
1e-06,adam,128,0.1,500,10,4.352507448196411,5.815334113142008,8
1e-06,adam,128,0.1,1000,10,4.348958659172058,5.824485628395711,8
1e-06,adam,128,0.1,500,20,4.353302526473999,5.807696123165639,8
1e-06,adam,128,0.1,1000,20,4.346894145011902,5.813970482335649,8
1e-06,adam,128,0.1,500,30,4.353399181365967,5.81193559428981,8
1e-06,adam,128,0.1,1000,30,4.34354076385498,5.803695129752997,8
1e-06,adam,512,0.001,500,10,4.348286485671997,4.419511509824772,8
1e-06,adam,512,0.001,1000,10,4.348442602157593,4.419859129443052,8
1e-06,adam,512,0.001,500,20,4.345243000984192,4.41709858683755,8
1e-06,adam,512,0.001,1000,20,4.350367736816406,4.42127887495306,8
1e-06,adam,512,0.001,500,30,4.341650652885437,4.413480769621037,8
1e-06,adam,512,0.001,1000,30,4.345651340484619,4.417051357334309,8
1e-06,adam,512,0.1,500,10,4.34914870262146,5.968315084699898,8
1e-06,adam,512,0.1,1000,10,4.350310206413269,5.9704485488641295,8
1e-06,adam,512,0.1,500,20,4.345985221862793,5.953816579462072,8
1e-06,adam,512,0.1,1000,20,4.3470237970352175,5.960810964698727,8
1e-06,adam,512,0.1,500,30,4.34284348487854,5.937742882830356,8
1e-06,adam,512,0.1,1000,30,4.351352834701538,5.959886882783818,8
1e-06,RMSprop,32,0.001,500,10,4.355875849723816,4.420433073533256,8
1e-06,RMSprop,32,0.001,1000,10,4.350051712989807,4.415297387152794,8
1e-06,RMSprop,32,0.001,500,20,4.345645809173584,4.4109346201255875,8
1e-06,RMSprop,32,0.001,1000,20,4.350041556358337,4.415551269088462,8
1e-06,RMSprop,32,0.001,500,30,4.347743391990662,4.412994417582494,8
1e-06,RMSprop,32,0.001,1000,30,4.348552250862122,4.413794790606238,8
1e-06,RMSprop,32,0.1,500,10,4.352013683319091,5.485594663280769,8
1e-06,RMSprop,32,0.1,1000,10,4.349454045295715,5.480171422852806,8
1e-06,RMSprop,32,0.1,500,20,4.347634196281433,5.4748140381885655,8
1e-06,RMSprop,32,0.1,1000,20,4.351415705680847,5.477834112579662,8
1e-06,RMSprop,32,0.1,500,30,4.3502308368682865,5.477523096924718,8
1e-06,RMSprop,32,0.1,1000,30,4.350324726104736,5.479717605025167,8
1e-06,RMSprop,128,0.001,500,10,4.347503232955932,4.416527124515738,8
1e-06,RMSprop,128,0.001,1000,10,4.3583719491958615,4.427612270695877,8
1e-06,RMSprop,128,0.001,500,20,4.350817394256592,4.420567554438788,8
1e-06,RMSprop,128,0.001,1000,20,4.352029943466187,4.421753510332765,8
1e-06,RMSprop,128,0.001,500,30,4.345896935462951,4.415018574296496,8
1e-06,RMSprop,128,0.001,1000,30,4.351524400711059,4.420683877607598,8
1e-06,RMSprop,128,0.1,500,10,4.354532384872437,5.816913840316992,8
1e-06,RMSprop,128,0.1,1000,10,4.348026132583618,5.81172324292091,8
1e-06,RMSprop,128,0.1,500,20,4.34854109287262,5.809244339301039,8
1e-06,RMSprop,128,0.1,1000,20,4.351020550727844,5.817757031935022,8
1e-06,RMSprop,128,0.1,500,30,4.34759488105774,5.805872512553048,8
1e-06,RMSprop,128,0.1,1000,30,4.34713044166565,5.814226300239607,8
1e-06,RMSprop,512,0.001,500,10,4.3490441083908085,4.421266666259069,8
1e-06,RMSprop,512,0.001,1000,10,4.347818183898926,4.419763466646686,8
1e-06,RMSprop,512,0.001,500,20,4.3501488208770756,4.421372693111727,8
1e-06,RMSprop,512,0.001,1000,20,4.348627877235413,4.4202289118976,8
1e-06,RMSprop,512,0.001,500,30,4.346860575675964,4.418914796165349,8
1e-06,RMSprop,512,0.001,1000,30,4.347177886962891,4.419297476039849,8
1e-06,RMSprop,512,0.1,500,10,4.361049747467041,5.975855375855789,8
1e-06,RMSprop,512,0.1,1000,10,4.350179672241211,5.968638410074348,8
1e-06,RMSprop,512,0.1,500,20,4.3486240148544315,5.952754996908797,8
1e-06,RMSprop,512,0.1,1000,20,4.348927021026611,5.961760145945219,8
1e-06,RMSprop,512,0.1,500,30,4.343277907371521,5.939622872964821,8
1e-06,RMSprop,512,0.1,1000,30,4.348067402839661,5.951441425144523,8
0.001,adam,32,0.001,500,10,1.5808923542499542,1.8816220394053704,8
0.001,adam,32,0.001,1000,10,2.1066122174263002,2.5139410507616744,8
0.001,adam,32,0.001,500,20,1.0713413298130035,1.2943861346500374,8
0.001,adam,32,0.001,1000,20,1.2940445601940156,1.5634230385934422,8
0.001,adam,32,0.001,500,30,1.083909910917282,1.286060411736954,8
0.001,adam,32,0.001,1000,30,1.0710597395896913,1.3047213704172715,8
0.001,adam,32,0.1,500,10,1.3098401188850404,1.814749968754061,8
0.001,adam,32,0.1,1000,10,1.9787280678749084,2.887836517607281,8
0.001,adam,32,0.1,500,20,0.9619795501232147,1.2537206779846826,8
0.001,adam,32,0.1,1000,20,1.1196589767932892,1.599566538031045,8
0.001,adam,32,0.1,500,30,0.9647741198539734,1.2002417894494555,8
0.001,adam,32,0.1,1000,30,0.9813838809728622,1.3103717510711121,8
0.001,adam,128,0.001,500,10,1.091907262802124,1.341270190155426,8
0.001,adam,128,0.001,1000,10,1.4301915228366853,1.7318615305007499,8
0.001,adam,128,0.001,500,20,1.1144692659378053,1.3259938251148768,8
0.001,adam,128,0.001,1000,20,1.0928046643733977,1.3273468206144474,8
0.001,adam,128,0.001,500,30,1.128635334968567,1.3298210130804415,8
0.001,adam,128,0.001,1000,30,1.1153158366680145,1.3351639878532602,8
0.001,adam,128,0.1,500,10,1.0324156790971757,1.4804459663188,8
0.001,adam,128,0.1,1000,10,1.211143672466278,2.049146611830577,8
0.001,adam,128,0.1,500,20,1.02488853931427,1.300218729728295,8
0.001,adam,128,0.1,1000,20,1.0416337072849273,1.464287862460458,8
0.001,adam,128,0.1,500,30,1.007871502637863,1.2387313361739498,8
0.001,adam,128,0.1,1000,30,1.052676010131836,1.3667054029340482,8
0.001,adam,512,0.001,500,10,1.124424111843109,1.3511578367529093,8
0.001,adam,512,0.001,1000,10,1.10964292883873,1.3565699454847764,8
0.001,adam,512,0.001,500,20,1.1395591497421265,1.3524694938533341,8
0.001,adam,512,0.001,1000,20,1.1321696043014526,1.35743660678691,8
0.001,adam,512,0.001,500,30,1.147401362657547,1.3551860965347993,8
0.001,adam,512,0.001,1000,30,1.146064031124115,1.3642745151466695,8
0.001,adam,512,0.1,500,10,1.076350748538971,1.5112910609508288,8
0.001,adam,512,0.1,1000,10,1.07070494890213,1.8043153453409244,8
0.001,adam,512,0.1,500,20,1.0601982712745666,1.3350737004349358,8
0.001,adam,512,0.1,1000,20,1.0956920683383942,1.5086743317965758,8
0.001,adam,512,0.1,500,30,1.044433069229126,1.2737007664682591,8
0.001,adam,512,0.1,1000,30,1.0907415390014648,1.4079522744077257,8
0.001,RMSprop,32,0.001,500,10,1.649466335773468,1.9816123384381494,8
0.001,RMSprop,32,0.001,1000,10,2.1725773453712462,2.5841916001917244,8
0.001,RMSprop,32,0.001,500,20,1.056609958410263,1.2698751294894208,8
0.001,RMSprop,32,0.001,1000,20,1.3825851142406465,1.6515741165604316,8
0.001,RMSprop,32,0.001,500,30,1.0804944515228272,1.2582802086577967,8
0.001,RMSprop,32,0.001,1000,30,1.082395613193512,1.3079462778268365,8
0.001,RMSprop,32,0.1,500,10,1.4647584676742553,1.867547017364804,8
0.001,RMSprop,32,0.1,1000,10,2.074917566776276,2.8662996918487837,8
0.001,RMSprop,32,0.1,500,20,0.9289089947938919,1.1549344220783335,8
0.001,RMSprop,32,0.1,1000,20,1.1543273150920867,1.509885077050556,8
0.001,RMSprop,32,0.1,500,30,0.9309657573699951,1.1176733707720294,8
0.001,RMSprop,32,0.1,1000,30,0.9660418331623077,1.2051847314900226,8
0.001,RMSprop,128,0.001,500,10,1.128782320022583,1.3786828332866377,8
0.001,RMSprop,128,0.001,1000,10,1.5698273241519929,1.8724519550541352,8
0.001,RMSprop,128,0.001,500,20,1.099982225894928,1.2953095720209729,8
0.001,RMSprop,128,0.001,1000,20,1.0993814885616302,1.3331596964288166,8
0.001,RMSprop,128,0.001,500,30,1.081119418144226,1.268022761954391,8
0.001,RMSprop,128,0.001,1000,30,1.0929103553295136,1.2995898154426173,8
0.001,RMSprop,128,0.1,500,10,1.052876728773117,1.3776130793763302,8
0.001,RMSprop,128,0.1,1000,10,1.4265260815620422,2.0537799818157176,8
0.001,RMSprop,128,0.1,500,20,0.9487848103046417,1.1732709466753848,8
0.001,RMSprop,128,0.1,1000,20,1.0088496148586272,1.313303174908657,8
0.001,RMSprop,128,0.1,500,30,0.9016674578189849,1.0928697599856743,8
0.001,RMSprop,128,0.1,1000,30,0.9840396553277969,1.2256510354797219,8
0.001,RMSprop,512,0.001,500,10,1.0986596167087554,1.3175305373472948,8
0.001,RMSprop,512,0.001,1000,10,1.18818838596344,1.4647531323696485,8
0.001,RMSprop,512,0.001,500,20,1.122111451625824,1.317167916384244,8
0.001,RMSprop,512,0.001,1000,20,1.128370463848114,1.349974527383602,8
0.001,RMSprop,512,0.001,500,30,1.133579158782959,1.3213755419301232,8
0.001,RMSprop,512,0.001,1000,30,1.1090905308723449,1.3125885479439836,8
0.001,RMSprop,512,0.1,500,10,1.0258170813322067,1.3730241646116201,8
0.001,RMSprop,512,0.1,1000,10,1.1946874260902405,1.8016268749265683,8
0.001,RMSprop,512,0.1,500,20,0.9847021698951721,1.2157011459351146,8
0.001,RMSprop,512,0.1,1000,20,1.0214982122182845,1.3605182378549598,8
0.001,RMSprop,512,0.1,500,30,0.9205156236886978,1.1396477628181245,8
0.001,RMSprop,512,0.1,1000,30,0.9900620728731155,1.2530206256312055,8
0.1,adam,32,0.001,500,10,1.0090585470199585,1.296946785560153,8
0.1,adam,32,0.001,1000,10,1.0367940664291382,1.4470537367757104,8
0.1,adam,32,0.001,500,20,1.0108927369117737,1.2059800221423793,8
0.1,adam,32,0.001,1000,20,1.0330689251422882,1.3551737637500352,8
0.1,adam,32,0.001,500,30,0.9803389251232147,1.1421566203648885,8
0.1,adam,32,0.001,1000,30,1.0512827575206756,1.362104258679473,8
0.1,adam,32,0.1,500,10,0.911098301410675,1.0507252249264494,8
0.1,adam,32,0.1,1000,10,0.908797663450241,1.0612571164646287,8
0.1,adam,32,0.1,500,20,0.9282852232456207,1.0654201993161383,8
0.1,adam,32,0.1,1000,20,1.044637954235077,1.2200672696965527,8
0.1,adam,32,0.1,500,30,0.9505187124013901,1.0887754913175158,8
0.1,adam,32,0.1,1000,30,0.9763746201992035,1.1818070072282665,8
0.1,adam,128,0.001,500,10,1.0140651047229767,1.6363582723958912,8
0.1,adam,128,0.001,1000,10,1.2118084490299226,2.16186385307074,8
0.1,adam,128,0.001,500,20,0.9418850421905518,1.3684982120472968,8
0.1,adam,128,0.001,1000,20,1.062062007188797,1.9372489766585754,8
0.1,adam,128,0.001,500,30,0.931379634141922,1.208645035013776,8
0.1,adam,128,0.001,1000,30,1.0334730625152588,1.5148392380661486,8
0.1,adam,128,0.1,500,10,0.9314519673585892,1.0829396149856891,8
0.1,adam,128,0.1,1000,10,0.9464801788330078,1.4201787524728477,8
0.1,adam,128,0.1,500,20,0.9839896917343139,1.283582174442822,8
0.1,adam,128,0.1,1000,20,0.9922421455383301,1.159503485970893,8
0.1,adam,128,0.1,500,30,0.9595788538455963,1.1048716654627406,8
0.1,adam,128,0.1,1000,30,0.9652031421661377,1.1140764709067463,8
0.1,adam,512,0.001,500,10,1.0030136704444885,1.664700384962008,8
0.1,adam,512,0.001,1000,10,1.0740301668643952,1.9382881038349324,8
0.1,adam,512,0.001,500,20,0.996200293302536,1.5351142062188312,8
0.1,adam,512,0.001,1000,20,1.0520579814910889,1.777272486672832,8
0.1,adam,512,0.001,500,30,2.087898683547974,4.808769211717093,8
0.1,adam,512,0.001,1000,30,1.0001957058906554,1.64952390405541,8
0.1,adam,512,0.1,500,10,1.0092327296733856,1.440060033921022,8
0.1,adam,512,0.1,1000,10,1.1467715203762054,3.9314654535344964,8
0.1,adam,512,0.1,500,20,0.9542235374450684,1.1652669397574307,8
0.1,adam,512,0.1,1000,20,1.0451448559761047,2.3569717723408834,8
0.1,adam,512,0.1,500,30,1.0585381031036376,1.2672616901622349,8
0.1,adam,512,0.1,1000,30,0.9580521881580353,1.7812409852452293,8
0.1,RMSprop,32,0.001,500,10,0.9016946911811828,1.024608134749982,8
0.1,RMSprop,32,0.001,1000,10,0.9668462187051773,1.1804982412051293,8
0.1,RMSprop,32,0.001,500,20,0.9048285603523254,1.0228279453396951,8
0.1,RMSprop,32,0.001,1000,20,0.8958974987268448,1.0122696337775448,8
0.1,RMSprop,32,0.001,500,30,0.8714682579040527,0.9993497507628573,8
0.1,RMSprop,32,0.001,1000,30,0.9008035331964492,1.0227996002978221,8
0.1,RMSprop,32,0.1,500,10,0.8629132688045502,1.5829819787169006,8
0.1,RMSprop,32,0.1,1000,10,0.8333288609981537,1.4995098266788371,8
0.1,RMSprop,32,0.1,500,20,0.7574222415685654,1.524448481873148,8
0.1,RMSprop,32,0.1,1000,20,0.7500599235296249,1.5429267278815897,8
0.1,RMSprop,32,0.1,500,30,0.808176401257515,1.5398071424060704,8
0.1,RMSprop,32,0.1,1000,30,0.8106897503137589,1.5707381511388863,8
0.1,RMSprop,128,0.001,500,10,0.8914972335100174,1.0378088293266223,8
0.1,RMSprop,128,0.001,1000,10,0.9108511924743652,1.2118002961866523,8
0.1,RMSprop,128,0.001,500,20,0.9248357325792312,1.0587194994459306,8
0.1,RMSprop,128,0.001,1000,20,0.9309367030858994,1.086663635962498,8
0.1,RMSprop,128,0.001,500,30,0.9011408567428589,1.0330576687915105,8
0.1,RMSprop,128,0.001,1000,30,0.8673156648874283,1.0080763914908526,8
0.1,RMSprop,128,0.1,500,10,0.7655854761600495,2.3328563054974043,8
0.1,RMSprop,128,0.1,1000,10,0.8206914603710175,2.3820172893431604,8
0.1,RMSprop,128,0.1,500,20,0.745517373085022,2.3156829064834237,8
0.1,RMSprop,128,0.1,1000,20,0.8483931303024292,2.3540086158653106,8
0.1,RMSprop,128,0.1,500,30,0.8271594882011414,2.346897890103761,8
0.1,RMSprop,128,0.1,1000,30,0.8403813302516937,2.350139727395214,8
0.1,RMSprop,512,0.001,500,10,1.2255987882614137,1.810472744079435,8
0.1,RMSprop,512,0.001,1000,10,1.2876198709011077,2.0531565499748443,8
0.1,RMSprop,512,0.001,500,20,1.1035313308238983,1.445306722268593,8
0.1,RMSprop,512,0.001,1000,20,1.0393474131822587,1.4277113551255318,8
0.1,RMSprop,512,0.001,500,30,1.1754032909870147,1.587523639683166,8
0.1,RMSprop,512,0.001,1000,30,1.1125552922487258,1.7567104674356695,8
0.1,RMSprop,512,0.1,500,10,1.146007740497589,4.041627455386789,8
0.1,RMSprop,512,0.1,1000,10,1.1555833399295807,6.323349784730971,8
0.1,RMSprop,512,0.1,500,20,1.0999010443687438,4.368825184362051,8
0.1,RMSprop,512,0.1,1000,20,1.3725825905799867,5.640692214354012,8
0.1,RMSprop,512,0.1,500,30,1.1791785836219788,4.416807148456645,8
0.1,RMSprop,512,0.1,1000,30,0.952442330121994,4.2829370223783,8
1e-06,adam,32,0.001,500,10,4.348670077323914,4.414167814095576,4
1e-06,adam,32,0.001,1000,10,4.351512360572815,4.416728887779479,4
1e-06,adam,32,0.001,500,20,4.348896741867065,4.41470461875765,4
1e-06,adam,32,0.001,1000,20,4.350805616378784,4.415833611767591,4
1e-06,adam,32,0.001,500,30,4.347606897354126,4.412489154575408,4
1e-06,adam,32,0.001,1000,30,4.349229240417481,4.413762553328708,4
1e-06,adam,32,0.1,500,10,4.351077365875244,5.481328395165443,4
