kernel_n_factor,kernel_n_epoch,kernel_lr,kernel_reg,update_epoch,update_lr,mae
200,50,0.01,0.1,100,0.0001,0.7585848614389851
200,50,0.01,0.1,100,0.001,0.7732536496851085
200,50,0.01,0.1,100,0.01,0.8293425044577528
200,50,0.01,0.1,100,0.1,0.8318528901370053
200,50,0.01,0.1,200,0.0001,0.7640124464023016
200,50,0.01,0.1,200,0.001,0.7953444699329166
200,50,0.01,0.1,200,0.01,0.829509207297785
200,50,0.01,0.1,200,0.1,0.8309510261443023
200,50,0.1,0.0001,10,0.0001,0.7715322146783036
200,50,0.1,0.0001,10,0.001,0.7670256909559336
200,50,0.1,0.0001,10,0.01,0.7757578254815667
200,50,0.1,0.0001,10,0.1,0.8180119127655501
200,50,0.1,0.0001,50,0.0001,0.7669463343792783
200,50,0.1,0.0001,50,0.001,0.7742483441142851
200,50,0.1,0.0001,50,0.01,0.8084873845051685
200,50,0.1,0.0001,50,0.1,0.8148630600281531
200,50,0.1,0.0001,100,0.0001,0.7706852941034181
200,50,0.1,0.0001,100,0.001,0.7852178844449478
200,50,0.1,0.0001,100,0.01,0.8223601748942142
200,50,0.1,0.0001,100,0.1,0.8232591472815458
200,50,0.1,0.0001,200,0.0001,0.7727307711493682
200,50,0.1,0.0001,200,0.001,0.7918388909937928
200,50,0.1,0.0001,200,0.01,0.8207222327566674
200,50,0.1,0.0001,200,0.1,0.8266747898527181
200,50,0.1,0.001,10,0.0001,0.7657142670013927
200,50,0.1,0.001,10,0.001,0.7708399016697257
200,50,0.1,0.001,10,0.01,0.7823656912989463
200,50,0.1,0.001,10,0.1,0.8256333575861421
200,50,0.1,0.001,50,0.0001,0.760845813765195
200,50,0.1,0.001,50,0.001,0.7744782152427226
200,50,0.1,0.001,50,0.01,0.8135387507645746
200,50,0.1,0.001,50,0.1,0.8272463511597965
200,50,0.1,0.001,100,0.0001,0.770522631075795
200,50,0.1,0.001,100,0.001,0.7714137566308216
200,50,0.1,0.001,100,0.01,0.8342707085776443
200,50,0.1,0.001,100,0.1,0.8144519297360925
200,50,0.1,0.001,200,0.0001,0.7707350515429106
200,50,0.1,0.001,200,0.001,0.794904586839352
200,50,0.1,0.001,200,0.01,0.8202973903669958
200,50,0.1,0.001,200,0.1,0.8157372235188853
200,50,0.1,0.01,10,0.0001,0.7598085675804443
200,50,0.1,0.01,10,0.001,0.7700395056890491
200,50,0.1,0.01,10,0.01,0.7783481987615672
200,50,0.1,0.01,10,0.1,0.8412644559918537
200,50,0.1,0.01,50,0.0001,0.7709407516359276
200,50,0.1,0.01,50,0.001,0.765368827643208
200,50,0.1,0.01,50,0.01,0.8179002571403459
200,50,0.1,0.01,50,0.1,0.8335905048244309
200,50,0.1,0.01,100,0.0001,0.763893157780468
200,50,0.1,0.01,100,0.001,0.7739647576585311
200,50,0.1,0.01,100,0.01,0.8328813288911051
200,50,0.1,0.01,100,0.1,0.8421107390039138
200,50,0.1,0.01,200,0.0001,0.7663802602451713
200,50,0.1,0.01,200,0.001,0.8064138417099438
200,50,0.1,0.01,200,0.01,0.8442566946395405
200,50,0.1,0.01,200,0.1,0.8341430865570024
200,50,0.1,0.1,10,0.0001,0.769145098884036
200,50,0.1,0.1,10,0.001,0.7694357744272468
200,50,0.1,0.1,10,0.01,0.7826455923186931
200,50,0.1,0.1,10,0.1,0.8583672085486901
200,50,0.1,0.1,50,0.0001,0.7698913194544407
200,50,0.1,0.1,50,0.001,0.7742496929361398
200,50,0.1,0.1,50,0.01,0.8381606528767934
200,50,0.1,0.1,50,0.1,0.8704211290801398
200,50,0.1,0.1,100,0.0001,0.7644546238937895
200,50,0.1,0.1,100,0.001,0.7814848940484752
200,50,0.1,0.1,100,0.01,0.8560229059412199
200,50,0.1,0.1,100,0.1,0.8725836303460617
200,50,0.1,0.1,200,0.0001,0.7737869128118421
200,50,0.1,0.1,200,0.001,0.8026856275939098
200,50,0.1,0.1,200,0.01,0.8694804750443186
200,50,0.1,0.1,200,0.1,0.8704019327041113
200,100,0.0001,0.0001,10,0.0001,0.7410619129453411
200,100,0.0001,0.0001,10,0.001,0.7451123559222695
200,100,0.0001,0.0001,10,0.01,0.7598386535901812
200,100,0.0001,0.0001,10,0.1,0.8142315081338
200,100,0.0001,0.0001,50,0.0001,0.7458947125359267
200,100,0.0001,0.0001,50,0.001,0.7509905550035514
200,100,0.0001,0.0001,50,0.01,0.8037191236771076
200,100,0.0001,0.0001,50,0.1,0.8133944769970997
200,100,0.0001,0.0001,100,0.0001,0.7378970354603656
200,100,0.0001,0.0001,100,0.001,0.7604993638247076
200,100,0.0001,0.0001,100,0.01,0.816591120480626
200,100,0.0001,0.0001,100,0.1,0.8059148188446447
200,100,0.0001,0.0001,200,0.0001,0.7421618773168174
200,100,0.0001,0.0001,200,0.001,0.7718652134967848
200,100,0.0001,0.0001,200,0.01,0.8166178094095744
200,100,0.0001,0.0001,200,0.1,0.8053468855980419
200,100,0.0001,0.001,10,0.0001,0.7493951236396247
200,100,0.0001,0.001,10,0.001,0.7452945538490469
200,100,0.0001,0.001,10,0.01,0.7615892971314315
200,100,0.0001,0.001,10,0.1,0.8150374631782573
200,100,0.0001,0.001,50,0.0001,0.7467165092316377
200,100,0.0001,0.001,50,0.001,0.7518579093535385
200,100,0.0001,0.001,50,0.01,0.802498889235548
200,100,0.0001,0.001,50,0.1,0.8122563591443919
200,100,0.0001,0.001,100,0.0001,0.7474419493054387
200,100,0.0001,0.001,100,0.001,0.7564030511327503
200,100,0.0001,0.001,100,0.01,0.8140265312810421
200,100,0.0001,0.001,100,0.1,0.807151075837154
200,100,0.0001,0.001,200,0.0001,0.7465112278830162
200,100,0.0001,0.001,200,0.001,0.7787380943014607
200,100,0.0001,0.001,200,0.01,0.8144839241682016
200,100,0.0001,0.001,200,0.1,0.8147944751914026
200,100,0.0001,0.01,10,0.0001,0.7436766357867363
200,100,0.0001,0.01,10,0.001,0.7498275735623215
200,100,0.0001,0.01,10,0.01,0.7543495817427842
200,100,0.0001,0.01,10,0.1,0.8149512605374113
200,100,0.0001,0.01,50,0.0001,0.743043927876696
200,100,0.0001,0.01,50,0.001,0.7513944806446547
200,100,0.0001,0.01,50,0.01,0.8018054337339348
200,100,0.0001,0.01,50,0.1,0.8176138163346284
200,100,0.0001,0.01,100,0.0001,0.7464488519111813
200,100,0.0001,0.01,100,0.001,0.7646746300137016
200,100,0.0001,0.01,100,0.01,0.8069595472211032
200,100,0.0001,0.01,100,0.1,0.8115341142331701
200,100,0.0001,0.01,200,0.0001,0.7488213131824565
200,100,0.0001,0.01,200,0.001,0.7742100707272108
200,100,0.0001,0.01,200,0.01,0.8225828441390269
200,100,0.0001,0.01,200,0.1,0.8111991922833636
200,100,0.0001,0.1,10,0.0001,0.7425589235703005
200,100,0.0001,0.1,10,0.001,0.7400054487039219
200,100,0.0001,0.1,10,0.01,0.7577290748413795
200,100,0.0001,0.1,10,0.1,0.8011263740381668
200,100,0.0001,0.1,50,0.0001,0.7415390148156389
200,100,0.0001,0.1,50,0.001,0.7422110431758353
200,100,0.0001,0.1,50,0.01,0.7972788381405276
200,100,0.0001,0.1,50,0.1,0.8033558411162874
200,100,0.0001,0.1,100,0.0001,0.7475150346722584
200,100,0.0001,0.1,100,0.001,0.7543422027292372
200,100,0.0001,0.1,100,0.01,0.7966852755160152
200,100,0.0001,0.1,100,0.1,0.800131097865413
200,100,0.0001,0.1,200,0.0001,0.7493681160994298
200,100,0.0001,0.1,200,0.001,0.773780637000879
200,100,0.0001,0.1,200,0.01,0.8063334392792834
200,100,0.0001,0.1,200,0.1,0.8081063260104387
200,100,0.001,0.0001,10,0.0001,0.7589774130445156
200,100,0.001,0.0001,10,0.001,0.7611444028223748
200,100,0.001,0.0001,10,0.01,0.7700810944608907
200,100,0.001,0.0001,10,0.1,0.8208489678843747
200,100,0.001,0.0001,50,0.0001,0.7522680146486732
200,100,0.001,0.0001,50,0.001,0.7601303561088985
200,100,0.001,0.0001,50,0.01,0.8122552046314603
200,100,0.001,0.0001,50,0.1,0.8201583374666935
200,100,0.001,0.0001,100,0.0001,0.7518349329788766
200,100,0.001,0.0001,100,0.001,0.7688224887487457
200,100,0.001,0.0001,100,0.01,0.8203482356555523
200,100,0.001,0.0001,100,0.1,0.8250643800833289
200,100,0.001,0.0001,200,0.0001,0.7562959502528305
200,100,0.001,0.0001,200,0.001,0.7821421908745548
200,100,0.001,0.0001,200,0.01,0.8166587576904677
200,100,0.001,0.0001,200,0.1,0.8174261642424172
200,100,0.001,0.001,10,0.0001,0.75954119582662
200,100,0.001,0.001,10,0.001,0.7568106351229751
200,100,0.001,0.001,10,0.01,0.7713798032460845
200,100,0.001,0.001,10,0.1,0.8239167404162852
200,100,0.001,0.001,50,0.0001,0.7599487307283765
200,100,0.001,0.001,50,0.001,0.7622183000215033
200,100,0.001,0.001,50,0.01,0.8092339510130002
200,100,0.001,0.001,50,0.1,0.8217160333356228
200,100,0.001,0.001,100,0.0001,0.7574136507205117
200,100,0.001,0.001,100,0.001,0.7718000727517462
200,100,0.001,0.001,100,0.01,0.8146021034614339
200,100,0.001,0.001,100,0.1,0.8132319486727583
200,100,0.001,0.001,200,0.0001,0.75364299696465
200,100,0.001,0.001,200,0.001,0.7831967304273515
200,100,0.001,0.001,200,0.01,0.8215541221660176
200,100,0.001,0.001,200,0.1,0.8259897676948744
200,100,0.001,0.01,10,0.0001,0.7656316021679521
200,100,0.001,0.01,10,0.001,0.7512571564466675
200,100,0.001,0.01,10,0.01,0.7718086366885994
200,100,0.001,0.01,10,0.1,0.8166612237968672
200,100,0.001,0.01,50,0.0001,0.753862490533818
200,100,0.001,0.01,50,0.001,0.7578043948942832
200,100,0.001,0.01,50,0.01,0.800650079438944
200,100,0.001,0.01,50,0.1,0.8154744644964634
200,100,0.001,0.01,100,0.0001,0.7584652321923033
200,100,0.001,0.01,100,0.001,0.7670374355511763
200,100,0.001,0.01,100,0.01,0.8168690460146467
200,100,0.001,0.01,100,0.1,0.8157213345878382
200,100,0.001,0.01,200,0.0001,0.7589403908177593
200,100,0.001,0.01,200,0.001,0.7880568738681356
200,100,0.001,0.01,200,0.01,0.8098045315529492
200,100,0.001,0.01,200,0.1,0.8227627690840946
200,100,0.001,0.1,10,0.0001,0.7588395938925789
200,100,0.001,0.1,10,0.001,0.7552764961902573
200,100,0.001,0.1,10,0.01,0.7681441399549014
200,100,0.001,0.1,10,0.1,0.8260708987801543
200,100,0.001,0.1,50,0.0001,0.746083749322405
200,100,0.001,0.1,50,0.001,0.7574860445777055
200,100,0.001,0.1,50,0.01,0.8022854975213888
200,100,0.001,0.1,50,0.1,0.8193293276404435
200,100,0.001,0.1,100,0.0001,0.750112952546936
200,100,0.001,0.1,100,0.001,0.7648488188675313
200,100,0.001,0.1,100,0.01,0.8161788913335463
200,100,0.001,0.1,100,0.1,0.8155478832566561
200,100,0.001,0.1,200,0.0001,0.7522835409939498
200,100,0.001,0.1,200,0.001,0.7834764160704354
200,100,0.001,0.1,200,0.01,0.8193471010813365
200,100,0.001,0.1,200,0.1,0.8136756489400303
200,100,0.01,0.0001,10,0.0001,0.7795135531523327
200,100,0.01,0.0001,10,0.001,0.7608687406885805
200,100,0.01,0.0001,10,0.01,0.7794107609784263
200,100,0.01,0.0001,10,0.1,0.8106165375894199
200,100,0.01,0.0001,50,0.0001,0.7762167075111425
200,100,0.01,0.0001,50,0.001,0.7764331843032198
200,100,0.01,0.0001,50,0.01,0.8160391018977918
200,100,0.01,0.0001,50,0.1,0.828688852059736
200,100,0.01,0.0001,100,0.0001,0.7695247797086786
200,100,0.01,0.0001,100,0.001,0.779071571309784
200,100,0.01,0.0001,100,0.01,0.8262164213553495
200,100,0.01,0.0001,100,0.1,0.8301242715594093
200,100,0.01,0.0001,200,0.0001,0.7728415993765342
200,100,0.01,0.0001,200,0.001,0.7917866008566272
200,100,0.01,0.0001,200,0.01,0.8267457852180011
200,100,0.01,0.0001,200,0.1,0.8213368654893097
200,100,0.01,0.001,10,0.0001,0.7655768020759551
200,100,0.01,0.001,10,0.001,0.758238817802579
200,100,0.01,0.001,10,0.01,0.7844924280525141
200,100,0.01,0.001,10,0.1,0.823176129213674
200,100,0.01,0.001,50,0.0001,0.7685436616596678
200,100,0.01,0.001,50,0.001,0.775497614199038
200,100,0.01,0.001,50,0.01,0.8218073144517962
200,100,0.01,0.001,50,0.1,0.8251017084048946
200,100,0.01,0.001,100,0.0001,0.7633274448770139
200,100,0.01,0.001,100,0.001,0.7799624584235476
200,100,0.01,0.001,100,0.01,0.817782023205169
200,100,0.01,0.001,100,0.1,0.8257979270822113
200,100,0.01,0.001,200,0.0001,0.7696445085056328
200,100,0.01,0.001,200,0.001,0.7977532165541522
200,100,0.01,0.001,200,0.01,0.8253429693584181
200,100,0.01,0.001,200,0.1,0.8271282475360906
200,100,0.01,0.01,10,0.0001,0.758579130520627
200,100,0.01,0.01,10,0.001,0.7696957901241499
200,100,0.01,0.01,10,0.01,0.7717079852369471
200,100,0.01,0.01,10,0.1,0.8204864459801224
200,100,0.01,0.01,50,0.0001,0.7743650699352999
200,100,0.01,0.01,50,0.001,0.7623466690560702
200,100,0.01,0.01,50,0.01,0.8076576566661036
200,100,0.01,0.01,50,0.1,0.8240925065492114
200,100,0.01,0.01,100,0.0001,0.7651908421095933
200,100,0.01,0.01,100,0.001,0.7796164831831812
200,100,0.01,0.01,100,0.01,0.818890369325322
200,100,0.01,0.01,100,0.1,0.8148733244475266
200,100,0.01,0.01,200,0.0001,0.774929019389342
200,100,0.01,0.01,200,0.001,0.7936216036978527
200,100,0.01,0.01,200,0.01,0.8269247934475296
200,100,0.01,0.01,200,0.1,0.8111515003736628
200,100,0.01,0.1,10,0.0001,0.7613358281848404
200,100,0.01,0.1,10,0.001,0.7585362229327096
200,100,0.01,0.1,10,0.01,0.7732227054212858
200,100,0.01,0.1,10,0.1,0.8356374394347102
200,100,0.01,0.1,50,0.0001,0.7616036277826372
200,100,0.01,0.1,50,0.001,0.7696426802290968
200,100,0.01,0.1,50,0.01,0.8237271930418704
200,100,0.01,0.1,50,0.1,0.8402016343041715
200,100,0.01,0.1,100,0.0001,0.7627768406507852
200,100,0.01,0.1,100,0.001,0.7745603959669505
200,100,0.01,0.1,100,0.01,0.8327855653286975
200,100,0.01,0.1,100,0.1,0.8431900544221004
200,100,0.01,0.1,200,0.0001,0.7678138698686097
200,100,0.01,0.1,200,0.001,0.7952203880583788
200,100,0.01,0.1,200,0.01,0.8390440182085616
200,100,0.01,0.1,200,0.1,0.8420745050931876
200,100,0.1,0.0001,10,0.0001,0.7733679217778959
200,100,0.1,0.0001,10,0.001,0.7738592822484206
200,100,0.1,0.0001,10,0.01,0.7817580677133072
200,100,0.1,0.0001,10,0.1,0.820847649976448
200,100,0.1,0.0001,50,0.0001,0.7633721304682687
200,100,0.1,0.0001,50,0.001,0.7749910535487499
200,100,0.1,0.0001,50,0.01,0.8160366479818538
200,100,0.1,0.0001,50,0.1,0.8189047033274688
200,100,0.1,0.0001,100,0.0001,0.765759227819729
200,100,0.1,0.0001,100,0.001,0.7741882704409156
200,100,0.1,0.0001,100,0.01,0.829493879861805
200,100,0.1,0.0001,100,0.1,0.8321414014398735
200,100,0.1,0.0001,200,0.0001,0.7685640781202348
200,100,0.1,0.0001,200,0.001,0.7909786132045576
200,100,0.1,0.0001,200,0.01,0.8163925139101225
200,100,0.1,0.0001,200,0.1,0.8167988125374455
200,100,0.1,0.001,10,0.0001,0.7680874215143906
200,100,0.1,0.001,10,0.001,0.7719840013005885
200,100,0.1,0.001,10,0.01,0.7762252052781742
200,100,0.1,0.001,10,0.1,0.8318506815029654
200,100,0.1,0.001,50,0.0001,0.7648624013475133
200,100,0.1,0.001,50,0.001,0.7638865681023991
200,100,0.1,0.001,50,0.01,0.813985779382628
200,100,0.1,0.001,50,0.1,0.8265535517126963
200,100,0.1,0.001,100,0.0001,0.7631861580994436
200,100,0.1,0.001,100,0.001,0.7786942155533139
200,100,0.1,0.001,100,0.01,0.8166828330948717
200,100,0.1,0.001,100,0.1,0.8246454607709618
200,100,0.1,0.001,200,0.0001,0.7637331202769767
200,100,0.1,0.001,200,0.001,0.7971128496472564
200,100,0.1,0.001,200,0.01,0.8211494393579452
200,100,0.1,0.001,200,0.1,0.8291250596704303
200,100,0.1,0.01,10,0.0001,0.7622044804788264
200,100,0.1,0.01,10,0.001,0.7690416843689435
200,100,0.1,0.01,10,0.01,0.7782070694020998
200,100,0.1,0.01,10,0.1,0.849902075263021
200,100,0.1,0.01,50,0.0001,0.7693056889978547
200,100,0.1,0.01,50,0.001,0.7706501419494022
200,100,0.1,0.01,50,0.01,0.8283809866912566
200,100,0.1,0.01,50,0.1,0.8445697493093474
200,100,0.1,0.01,100,0.0001,0.7659562152702054
200,100,0.1,0.01,100,0.001,0.7763266709543748
200,100,0.1,0.01,100,0.01,0.842631997789756
200,100,0.1,0.01,100,0.1,0.8490231490514558
200,100,0.1,0.01,200,0.0001,0.766630823740794
200,100,0.1,0.01,200,0.001,0.7991181383868023
200,100,0.1,0.01,200,0.01,0.850414046850368
200,100,0.1,0.01,200,0.1,0.8462613681491932
200,100,0.1,0.1,10,0.0001,0.773508226385808
200,100,0.1,0.1,10,0.001,0.7733925356197248
200,100,0.1,0.1,10,0.01,0.7894302351012561
200,100,0.1,0.1,10,0.1,0.8690391270499149
200,100,0.1,0.1,50,0.0001,0.7732336584114867
200,100,0.1,0.1,50,0.001,0.7796542918319558
200,100,0.1,0.1,50,0.01,0.8420803168021233
200,100,0.1,0.1,50,0.1,0.8807328144965944
200,100,0.1,0.1,100,0.0001,0.7750683981206054
200,100,0.1,0.1,100,0.001,0.789641428635867
200,100,0.1,0.1,100,0.01,0.8665743938597243
200,100,0.1,0.1,100,0.1,0.8814427441608783
200,100,0.1,0.1,200,0.0001,0.7767042001374824
200,100,0.1,0.1,200,0.001,0.8082177273562322
200,100,0.1,0.1,200,0.01,0.8755492020380155
200,100,0.1,0.1,200,0.1,0.8798802065834711
200,200,0.0001,0.0001,10,0.0001,0.7417417471619907
200,200,0.0001,0.0001,10,0.001,0.7431582112091714
200,200,0.0001,0.0001,10,0.01,0.7628738948956009
200,200,0.0001,0.0001,10,0.1,0.8158627728844173
200,200,0.0001,0.0001,50,0.0001,0.7463559097224808
200,200,0.0001,0.0001,50,0.001,0.7461811573795487
200,200,0.0001,0.0001,50,0.01,0.8015645361294302
200,200,0.0001,0.0001,50,0.1,0.8156842422247782
200,200,0.0001,0.0001,100,0.0001,0.7454481990309834
200,200,0.0001,0.0001,100,0.001,0.7568148322657056
200,200,0.0001,0.0001,100,0.01,0.8154975237453835
200,200,0.0001,0.0001,100,0.1,0.8137902248931719
200,200,0.0001,0.0001,200,0.0001,0.7411818947435777
200,200,0.0001,0.0001,200,0.001,0.7773209702812963
200,200,0.0001,0.0001,200,0.01,0.8199584922422417
200,200,0.0001,0.0001,200,0.1,0.816413575474492
200,200,0.0001,0.001,10,0.0001,0.7477237391780708
200,200,0.0001,0.001,10,0.001,0.744837915402546
200,200,0.0001,0.001,10,0.01,0.7578877040138625
200,200,0.0001,0.001,10,0.1,0.810926296373466
200,200,0.0001,0.001,50,0.0001,0.7492895338976288
200,200,0.0001,0.001,50,0.001,0.7553119340177271
200,200,0.0001,0.001,50,0.01,0.806857920609387
200,200,0.0001,0.001,50,0.1,0.8129953722591068
200,200,0.0001,0.001,100,0.0001,0.7457146085298557
200,200,0.0001,0.001,100,0.001,0.7683542019599653
200,200,0.0001,0.001,100,0.01,0.8133341293755043
200,200,0.0001,0.001,100,0.1,0.8092500250922612
200,200,0.0001,0.001,200,0.0001,0.7441196520711748
200,200,0.0001,0.001,200,0.001,0.7752396603001874
200,200,0.0001,0.001,200,0.01,0.8191934599794327
200,200,0.0001,0.001,200,0.1,0.8231934676556278
200,200,0.0001,0.01,10,0.0001,0.7498075285771945
200,200,0.0001,0.01,10,0.001,0.7436706720606504
200,200,0.0001,0.01,10,0.01,0.7592469739379102
200,200,0.0001,0.01,10,0.1,0.8133427020236516
200,200,0.0001,0.01,50,0.0001,0.7423865285312842
200,200,0.0001,0.01,50,0.001,0.7499462937486433
200,200,0.0001,0.01,50,0.01,0.8079950103523851
200,200,0.0001,0.01,50,0.1,0.8120709974089719
200,200,0.0001,0.01,100,0.0001,0.7510820062869948
200,200,0.0001,0.01,100,0.001,0.7587760967636215
200,200,0.0001,0.01,100,0.01,0.8106638548353865
200,200,0.0001,0.01,100,0.1,0.8201626371406648
200,200,0.0001,0.01,200,0.0001,0.7486088622425014
200,200,0.0001,0.01,200,0.001,0.7740311106227612
200,200,0.0001,0.01,200,0.01,0.8178628929774397
200,200,0.0001,0.01,200,0.1,0.8046215611801795
200,200,0.0001,0.1,10,0.0001,0.7521526165483825
200,200,0.0001,0.1,10,0.001,0.7506430171964312
200,200,0.0001,0.1,10,0.01,0.7579838643553758
200,200,0.0001,0.1,10,0.1,0.8063615730263661
200,200,0.0001,0.1,50,0.0001,0.7452252487983725
200,200,0.0001,0.1,50,0.001,0.75163461367143
200,200,0.0001,0.1,50,0.01,0.7936356777591024
200,200,0.0001,0.1,50,0.1,0.8048544060763377
200,200,0.0001,0.1,100,0.0001,0.7475865076544438
200,200,0.0001,0.1,100,0.001,0.7638602776217491
200,200,0.0001,0.1,100,0.01,0.8068586059659898
200,200,0.0001,0.1,100,0.1,0.8045692865778789
200,200,0.0001,0.1,200,0.0001,0.7361409788151522
200,200,0.0001,0.1,200,0.001,0.7825891937618348
200,200,0.0001,0.1,200,0.01,0.8064318205091692
200,200,0.0001,0.1,200,0.1,0.8027758671844258
200,200,0.001,0.0001,10,0.0001,0.7644453070045161
200,200,0.001,0.0001,10,0.001,0.7614199690555458
200,200,0.001,0.0001,10,0.01,0.7713526259253093
200,200,0.001,0.0001,10,0.1,0.8272222962573074
200,200,0.001,0.0001,50,0.0001,0.768938930676251
200,200,0.001,0.0001,50,0.001,0.7683502582576827
200,200,0.001,0.0001,50,0.01,0.8061442224876216
200,200,0.001,0.0001,50,0.1,0.823104940960138
200,200,0.001,0.0001,100,0.0001,0.7644875854357656
200,200,0.001,0.0001,100,0.001,0.7790881442702186
200,200,0.001,0.0001,100,0.01,0.824349767027832
200,200,0.001,0.0001,100,0.1,0.8155911505511553
200,200,0.001,0.0001,200,0.0001,0.7613267214875793
200,200,0.001,0.0001,200,0.001,0.7806483833028708
200,200,0.001,0.0001,200,0.01,0.8155559276015908
200,200,0.001,0.0001,200,0.1,0.8245498515557859
200,200,0.001,0.001,10,0.0001,0.7649296118873307
200,200,0.001,0.001,10,0.001,0.7650691162370347
200,200,0.001,0.001,10,0.01,0.7810264793281533
200,200,0.001,0.001,10,0.1,0.8190405426737055
200,200,0.001,0.001,50,0.0001,0.7647399813810674
200,200,0.001,0.001,50,0.001,0.7681432288173257
200,200,0.001,0.001,50,0.01,0.8093601596814877
200,200,0.001,0.001,50,0.1,0.8251074010216309
200,200,0.001,0.001,100,0.0001,0.7688523819458909
200,200,0.001,0.001,100,0.001,0.7714294251390191
200,200,0.001,0.001,100,0.01,0.815900397505215
200,200,0.001,0.001,100,0.1,0.8205834500621941
200,200,0.001,0.001,200,0.0001,0.7638976548378111
200,200,0.001,0.001,200,0.001,0.7837521375124931
200,200,0.001,0.001,200,0.01,0.8195800676041708
200,200,0.001,0.001,200,0.1,0.8179247124206048
200,200,0.001,0.01,10,0.0001,0.7661788516707059
200,200,0.001,0.01,10,0.001,0.761798697283608
200,200,0.001,0.01,10,0.01,0.7808439871565308
200,200,0.001,0.01,10,0.1,0.8188123853842428
200,200,0.001,0.01,50,0.0001,0.7584343257108808
200,200,0.001,0.01,50,0.001,0.7669021471807974
200,200,0.001,0.01,50,0.01,0.8068137963804158
200,200,0.001,0.01,50,0.1,0.8241357655185181
200,200,0.001,0.01,100,0.0001,0.7604916124730078
200,200,0.001,0.01,100,0.001,0.7793300748987714
200,200,0.001,0.01,100,0.01,0.826419352534486
200,200,0.001,0.01,100,0.1,0.812097915397201
200,200,0.001,0.01,200,0.0001,0.7643860628522516
200,200,0.001,0.01,200,0.001,0.7911557534197009
200,200,0.001,0.01,200,0.01,0.8152410502949827
200,200,0.001,0.01,200,0.1,0.8160681082678977
200,200,0.001,0.1,10,0.0001,0.7598255442181027
200,200,0.001,0.1,10,0.001,0.7572331166960983
200,200,0.001,0.1,10,0.01,0.7732778533070724
200,200,0.001,0.1,10,0.1,0.8214248432498858
200,200,0.001,0.1,50,0.0001,0.7582759870732967
200,200,0.001,0.1,50,0.001,0.7661496986557927
200,200,0.001,0.1,50,0.01,0.8117016577709294
200,200,0.001,0.1,50,0.1,0.8297857606235318
200,200,0.001,0.1,100,0.0001,0.7571590511746068
200,200,0.001,0.1,100,0.001,0.7746515080951342
200,200,0.001,0.1,100,0.01,0.8256274572965848
200,200,0.001,0.1,100,0.1,0.8219315670645262
200,200,0.001,0.1,200,0.0001,0.7635483141199071
200,200,0.001,0.1,200,0.001,0.7832423403008612
200,200,0.001,0.1,200,0.01,0.823351563923373
200,200,0.001,0.1,200,0.1,0.8216245172692196
200,200,0.01,0.0001,10,0.0001,0.7680495569781278
200,200,0.01,0.0001,10,0.001,0.7661429174514501
200,200,0.01,0.0001,10,0.01,0.77754246632263
200,200,0.01,0.0001,10,0.1,0.8323027264231151
200,200,0.01,0.0001,50,0.0001,0.7668800849024502
200,200,0.01,0.0001,50,0.001,0.7818125882026962
200,200,0.01,0.0001,50,0.01,0.8102861016794843
200,200,0.01,0.0001,50,0.1,0.8141033456934392
200,200,0.01,0.0001,100,0.0001,0.77595948044948
200,200,0.01,0.0001,100,0.001,0.7781114943534854
200,200,0.01,0.0001,100,0.01,0.8100826843858184
200,200,0.01,0.0001,100,0.1,0.8170349432426314
200,200,0.01,0.0001,200,0.0001,0.7719921368582546
200,200,0.01,0.0001,200,0.001,0.7953367594062054
200,200,0.01,0.0001,200,0.01,0.8232114847385049
200,200,0.01,0.0001,200,0.1,0.8248564380390804
200,200,0.01,0.001,10,0.0001,0.7641359328080671
200,200,0.01,0.001,10,0.001,0.7647571688072174
200,200,0.01,0.001,10,0.01,0.7779610707664313
200,200,0.01,0.001,10,0.1,0.8108323126059095
200,200,0.01,0.001,50,0.0001,0.7734144784330773
200,200,0.01,0.001,50,0.001,0.7730675085802698
200,200,0.01,0.001,50,0.01,0.8055899406410841
200,200,0.01,0.001,50,0.1,0.8219669977172143
200,200,0.01,0.001,100,0.0001,0.7645629577458143
200,200,0.01,0.001,100,0.001,0.774977200877857
200,200,0.01,0.001,100,0.01,0.811348845169542
200,200,0.01,0.001,100,0.1,0.8261972360790985
200,200,0.01,0.001,200,0.0001,0.7674425647615083
200,200,0.01,0.001,200,0.001,0.7967460899754808
200,200,0.01,0.001,200,0.01,0.8172088362059406
200,200,0.01,0.001,200,0.1,0.8157437076766011
200,200,0.01,0.01,10,0.0001,0.7663368320759907
200,200,0.01,0.01,10,0.001,0.7659122465522548
200,200,0.01,0.01,10,0.01,0.7852023195052427
200,200,0.01,0.01,10,0.1,0.8199592627417789
200,200,0.01,0.01,50,0.0001,0.769491289949216
200,200,0.01,0.01,50,0.001,0.7703852448973464
200,200,0.01,0.01,50,0.01,0.8117302854668623
200,200,0.01,0.01,50,0.1,0.8206764362945351
200,200,0.01,0.01,100,0.0001,0.7600351148081481
200,200,0.01,0.01,100,0.001,0.7827076943717222
200,200,0.01,0.01,100,0.01,0.8269663416107266
200,200,0.01,0.01,100,0.1,0.8302063281315712
200,200,0.01,0.01,200,0.0001,0.7685440813302699
200,200,0.01,0.01,200,0.001,0.786619539821442
200,200,0.01,0.01,200,0.01,0.8297110716723338
200,200,0.01,0.01,200,0.1,0.818995742590714
