learning_rate,learner,model,embedding_size,weight_decay,train_batch_size,mae
0.1,RMSprop,NeuCMFw0,32,0.01,500,0.8008
0.1,RMSprop,NeuCMFw0,32,0.01,1000,0.9178
0.1,RMSprop,NeuCMFw0,32,0.1,500,0.6932
0.1,RMSprop,NeuCMFw0,32,0.1,1000,0.6877
0.1,RMSprop,NeuCMFw0,64,0.0,500,1.8584
0.1,RMSprop,NeuCMFw0,64,0.0,1000,1.0951
0.1,RMSprop,NeuCMFw0,64,0.01,500,0.807
0.1,RMSprop,NeuCMFw0,64,0.01,1000,0.7777
0.1,RMSprop,NeuCMFw0,64,0.1,500,0.6908
0.1,RMSprop,NeuCMFw0,64,0.1,1000,0.6853
0.1,RMSprop,NeuCMFww,32,0.0,500,1.1932
0.1,RMSprop,NeuCMFww,32,0.0,1000,1.2444
0.1,RMSprop,NeuCMFww,32,0.01,500,0.8019
0.1,RMSprop,NeuCMFww,32,0.01,1000,0.8682
0.1,RMSprop,NeuCMFww,32,0.1,500,0.6947
0.1,RMSprop,NeuCMFww,32,0.1,1000,0.6865
0.1,RMSprop,NeuCMFww,64,0.0,500,1.1533
0.1,RMSprop,NeuCMFww,64,0.0,1000,1.2089
0.1,RMSprop,NeuCMFww,64,0.01,500,0.7977
0.1,RMSprop,NeuCMFww,64,0.01,1000,0.7305
0.1,RMSprop,NeuCMFww,64,0.1,500,0.694
0.1,RMSprop,NeuCMFww,64,0.1,1000,0.6811
0.01,adam,NeuCMF0i,32,0.0,500,0.4545
0.01,adam,NeuCMF0i,32,0.0,1000,0.4511
0.01,adam,NeuCMF0i,32,0.01,500,0.6822
0.01,adam,NeuCMF0i,32,0.01,1000,0.6788
0.01,adam,NeuCMF0i,32,0.1,500,0.6973
0.01,adam,NeuCMF0i,32,0.1,1000,0.6973
0.01,adam,NeuCMF0i,64,0.0,500,0.455
0.01,adam,NeuCMF0i,64,0.0,1000,0.4488
0.01,adam,NeuCMF0i,64,0.01,500,0.68
0.01,adam,NeuCMF0i,64,0.01,1000,0.6756
0.01,adam,NeuCMF0i,64,0.1,500,0.6981
0.01,adam,NeuCMF0i,64,0.1,1000,0.6974
0.01,adam,NeuCMF0w,32,0.0,500,0.4983
0.01,adam,NeuCMF0w,32,0.0,1000,0.4961
0.01,adam,NeuCMF0w,32,0.01,500,0.6111
0.01,adam,NeuCMF0w,32,0.01,1000,0.5921
0.01,adam,NeuCMF0w,32,0.1,500,0.7051
0.01,adam,NeuCMF0w,32,0.1,1000,0.7059
0.01,adam,NeuCMF0w,64,0.0,500,0.4964
0.01,adam,NeuCMF0w,64,0.0,1000,0.4949
0.01,adam,NeuCMF0w,64,0.01,500,0.6106
0.01,adam,NeuCMF0w,64,0.01,1000,0.5962
0.01,adam,NeuCMF0w,64,0.1,500,0.7064
0.01,adam,NeuCMF0w,64,0.1,1000,0.7092
0.01,adam,NeuCMFi0,32,0.0,500,0.4613
0.01,adam,NeuCMFi0,32,0.0,1000,0.4539
0.01,adam,NeuCMFi0,32,0.01,500,0.5674
0.01,adam,NeuCMFi0,32,0.01,1000,0.5623
0.01,adam,NeuCMFi0,32,0.1,500,0.7025
0.01,adam,NeuCMFi0,32,0.1,1000,0.6996
0.01,adam,NeuCMFi0,64,0.0,500,0.462
0.01,adam,NeuCMFi0,64,0.0,1000,0.4537
0.01,adam,NeuCMFi0,64,0.01,500,0.569
0.01,adam,NeuCMFi0,64,0.01,1000,0.5587
0.01,adam,NeuCMFi0,64,0.1,500,0.699
0.01,adam,NeuCMFi0,64,0.1,1000,0.7011
0.01,adam,NeuCMFii,32,0.0,500,0.4601
0.01,adam,NeuCMFii,32,0.0,1000,0.4526
0.01,adam,NeuCMFii,32,0.01,500,0.5627
0.01,adam,NeuCMFii,32,0.01,1000,0.555
0.01,adam,NeuCMFii,32,0.1,500,0.6931
0.01,adam,NeuCMFii,32,0.1,1000,0.6916
0.01,adam,NeuCMFii,64,0.0,500,0.4604
0.01,adam,NeuCMFii,64,0.0,1000,0.4519
0.01,adam,NeuCMFii,64,0.01,500,0.5644
0.01,adam,NeuCMFii,64,0.01,1000,0.5525
0.01,adam,NeuCMFii,64,0.1,500,0.6913
0.01,adam,NeuCMFii,64,0.1,1000,0.6861
0.01,adam,NeuCMFw0,32,0.0,500,0.4962
