kernel_n_factor,kernel_n_epoch,kernel_lr,kernel_reg,update_epoch,update_lr,mae
38,10,0.0001038941388592,0.000113427211698,30,0.000100163588379,0.7469654911572393
50,17,0.0001460181889733,0.0001327830619149,29,0.0013528288616927,0.7510800091868888
74,18,0.0001352465323705,0.0001945707636394,26,0.0001248363067539,0.7457335363963263
99,14,0.0001599802434056,0.0001625773071939,35,0.0009355554072666,0.7527775144446407
30,20,0.000166672884786,0.000120186155034,39,0.0001568490368357,0.7456219403267509
41,15,0.0001209261088513,0.0002432147283259,30,0.0007091797861255,0.7461272525143775
65,10,0.0001545542471636,0.0001022569478843,24,0.0001405467220039,0.7464191432706935
54,21,0.0001820135223831,0.0001460228514052,27,0.0001167084366605,0.7440957091589057
58,21,0.000132823699908,0.0001539935000576,33,0.0001018838823848,0.7489654076198404
52,17,0.000188940462884,0.0001754796343187,40,0.0001130200725082,0.7469142950335201
69,13,0.0001852853561291,0.0001293067816794,27,0.0001257093268097,0.7482323472115963
45,23,0.0009445848798677,0.0001897827389582,31,0.0006080026078158,0.7471991098035462
82,19,0.0001620688604271,0.0001429295323639,26,0.000673097798908,0.7444640892048411
37,21,0.0001454064215484,0.0001520190452663,26,0.000114046794686,0.7464844592956975
134,150,0.000164329614437,0.0029101280400076,34,0.0012914217915028,0.7527680758642435
150,15,0.0012829274859389,0.0008898890826824,29,0.0008146600599613,0.7561703634110793
82,10,0.0034623832480566,0.000176875011278,24,0.0006801720194365,0.7545998584619303
57,25,0.0010603197214843,0.0001142484221675,36,0.000501196077768,0.7515702097368987
47,18,0.0001136180068783,0.0010274252354599,27,0.0006170636935567,0.7463334538369945
29,22,0.0002067018028692,0.0043101672355517,31,0.0006744157663218,0.7459868562173017
37,27,0.0001673668050342,0.0016109590851047,21,0.0001271534103636,0.7435878601552147
449,27,0.0001713309477225,0.0018664637766533,24,0.0005359640567863,0.7702998628694392
41,28,0.0001441886961493,0.0015687448830724,41,0.0008895217659046,0.7464589478100939
74,13,0.0001682151274333,0.0001370760892922,22,0.0001468855995625,0.7450286511034894
54,34,0.0002002577526313,0.0024954199681606,28,0.0011280917793999,0.7487940912742229
36,24,0.0001012697199903,0.0002248740963699,96,0.0004272389743814,0.7497065489599717
92,20,0.0008192770688259,0.0018042245966487,21,0.0001001294989815,0.744945059245792
50,29,0.0001436152880061,0.0013621378572333,46,0.0004583223380909,0.7474359702038014
62,47,0.0001272647674103,0.0001490396954133,50,0.0001335396145164,0.7437851242420263
114,39,0.0001307080693709,0.0001540806521868,52,0.0015846863778481,0.7581474310155036
77,92,0.0001165696867664,0.0001902957835254,38,0.0001271575146518,0.7501846550395811
59,45,0.0001571560839416,0.0001191394250269,50,0.0001627948865083,0.7457805448137872
64,32,0.0001315089119863,0.0001308109989485,47,0.000132082228301,0.7494023659406719
237,25,0.0001823374250929,0.000160534485383,44,0.0002156090525226,0.7557946559007777
72,14,0.0006115250573094,0.000289627657924,57,0.000318521936275,0.7440196763813647
82,55,0.0005347864046453,0.0002524762002181,54,0.0003508634847789,0.749101683118312
72,10,0.0005788677059698,0.0002808552021664,55,0.0003206160750742,0.7464947672532103
90,13,0.0001651367109884,0.0003174428961514,59,0.0009038005843556,0.751355139788108
47,48,0.0006805063246539,0.0002115764237355,56,0.0006031772830349,0.7497530636062069
69,16,0.0011995621121108,0.0003592637718186,42,0.0002688196032998,0.751862999454411
38,15,0.0001288344769768,0.0022274909990428,10,0.0004248240275521,0.7465502872084467
55,19,0.0002012479665958,0.0016486072248337,50,0.0113957444992273,0.8360404871087088
262,22,0.0008693652958505,0.0001418615808873,34,0.0002351860700099,0.753590262040229
47,10,0.0011144494788111,0.0001758709965663,47,0.0001736050277521,0.7476332790039949
