learning_rate,learner,embedding_size,weight_decay,train_batch_size,mae,rmse
1e-05,adam,512,1e-05,2000,3.9153354167938232,15.439647674560549
1e-05,adam,512,1e-05,2000,3.786888599395752,14.370208740234377
1e-05,adam,512,1e-05,2000,2.367619037628174,6.019235610961914
1e-05,adam,512,1e-05,4000,4.893095970153809,23.94476127624512
1e-05,adam,512,1e-05,4000,4.94223690032959,24.42819023132324
1e-05,adam,512,1e-05,4000,4.045914173126221,16.474668502807617
1e-05,adam,512,1e-05,4000,3.887060403823853,15.136798858642578
1e-05,adam,512,1e-05,4000,2.520925760269165,6.762843608856201
1e-05,adam,512,0.0001,500,3.1992855072021484,11.825544357299805
1e-05,adam,512,0.0001,500,3.0879626274108887,11.570765495300291
1e-05,adam,512,0.0001,500,2.3434865474700928,7.0693464279174805
1e-05,adam,512,0.0001,500,2.0658462047576904,5.964659690856934
1e-05,adam,512,0.0001,500,1.5125744342803955,2.969479322433472
1e-05,adam,512,0.0001,1000,4.318982124328613,18.819917678833008
1e-05,adam,512,0.0001,1000,4.294532775878906,18.60844993591309
1e-05,adam,512,0.0001,1000,3.650379896163941,13.465664863586426
1e-05,adam,512,0.0001,1000,3.3970134258270264,11.641576766967772
1e-05,adam,512,0.0001,1000,1.915637731552124,4.172429084777832
1e-05,adam,512,0.0001,2000,4.788580894470215,22.9382266998291
1e-05,adam,512,0.0001,2000,4.828990936279297,23.32245445251465
1e-05,adam,512,0.0001,2000,3.947439193725586,15.688640594482422
1e-05,adam,512,0.0001,2000,3.739226818084717,14.0185546875
1e-05,adam,512,0.0001,2000,2.438382148742676,6.355644226074219
1e-05,adam,512,0.0001,4000,4.883854389190674,23.855064392089844
1e-05,adam,512,0.0001,4000,4.919535160064697,24.203256607055664
1e-05,adam,512,0.0001,4000,4.056186676025391,16.558923721313477
1e-05,adam,512,0.0001,4000,3.8710899353027344,15.013004302978516
1e-05,adam,512,0.0001,4000,2.54325532913208,6.877742767333984
1e-05,adam,512,0.001,500,3.3072731494903564,12.190142631530762
1e-05,adam,512,0.001,500,3.39493989944458,12.610734939575195
1e-05,adam,512,0.001,500,2.8106417655944824,8.477557182312012
1e-05,adam,512,0.001,500,2.137578010559082,6.169375419616699
1e-05,adam,512,0.001,500,1.7051783800125122,3.579724073410034
1e-05,adam,512,0.001,1000,4.380703449249268,19.291967391967773
1e-05,adam,512,0.001,1000,4.352657318115234,19.072301864624023
1e-05,adam,512,0.001,1000,3.482913017272949,12.342373847961426
1e-05,adam,512,0.001,1000,3.39192533493042,11.60091495513916
1e-05,adam,512,0.001,1000,1.9299798011779783,4.221512794494629
1e-05,adam,512,0.001,2000,4.775866508483887,22.81708335876465
1e-05,adam,512,0.001,2000,4.804392814636231,23.08822631835937
1e-05,adam,512,0.001,2000,3.928863286972046,15.54372215270996
1e-05,adam,512,0.001,2000,3.792924642562866,14.415666580200195
1e-05,adam,512,0.001,2000,2.409164428710937,6.2129902839660645
1e-05,adam,512,0.001,4000,4.895313739776611,23.96601867675781
1e-05,adam,512,0.001,4000,4.905582904815674,24.06651496887207
1e-05,adam,512,0.001,4000,4.032622337341309,16.36749267578125
1e-05,adam,512,0.001,4000,3.912094831466675,15.332930564880373
1e-05,adam,512,0.001,4000,2.530397653579712,6.81146240234375
1e-05,adam,512,0.01,500,3.3646743297576904,12.371737480163574
1e-05,adam,512,0.01,500,3.254481077194214,12.029294967651367
1e-05,adam,512,0.01,500,2.368645668029785,7.076353549957275
1e-05,adam,512,0.01,500,2.472397804260254,6.894458293914795
1e-05,adam,512,0.01,500,1.6132580041885376,3.287546157836914
1e-05,adam,512,0.01,1000,4.400274753570557,19.457426071166992
1e-05,adam,512,0.01,1000,4.478104114532471,20.10318756103516
1e-05,adam,512,0.01,1000,3.5590553283691406,12.83741283416748
1e-05,adam,512,0.01,1000,3.3424265384674072,11.307488441467283
1e-05,adam,512,0.01,1000,2.024759531021118,4.559971809387207
1e-05,adam,512,0.01,2000,4.7702178955078125,22.76470375061035
1e-05,adam,512,0.01,2000,4.794283390045166,22.99105834960937
1e-05,adam,512,0.01,2000,3.915629386901856,15.441080093383787
1e-05,adam,512,0.01,2000,3.8003861904144287,14.471946716308594
1e-05,adam,512,0.01,2000,2.4039881229400635,6.18852424621582
1e-05,adam,512,0.01,4000,4.928655624389648,24.293407440185547
1e-05,adam,512,0.01,4000,4.920770645141602,24.215591430664062
1e-05,adam,512,0.01,4000,4.030921459197998,16.35389518737793
1e-05,adam,512,0.01,4000,3.890552043914795,15.164565086364746
1e-05,adam,512,0.01,4000,2.50614595413208,6.688576698303223
1e-05,adam,512,0.1,500,3.2867321968078613,12.048794746398926
1e-05,adam,512,0.1,500,3.2815637588500977,12.12918758392334
1e-05,adam,512,0.1,500,2.258693218231201,6.917777061462402
1e-05,adam,512,0.1,500,2.08644962310791,6.095208644866943
1e-05,adam,512,0.1,500,1.2933579683303833,2.371748685836792
1e-05,adam,512,0.1,1000,4.390020847320557,19.36402130126953
1e-05,adam,512,0.1,1000,4.465587615966797,20.003175735473636
1e-05,adam,512,0.1,1000,3.600224494934082,13.114826202392578
1e-05,adam,512,0.1,1000,3.310084342956543,11.112961769104004
1e-05,adam,512,0.1,1000,1.901343584060669,4.131339550018311
1e-05,adam,512,0.1,2000,4.857296943664551,23.59626007080078
1e-05,adam,512,0.1,2000,4.822781085968018,23.26304054260254
1e-05,adam,512,0.1,2000,3.883442878723145,15.196839332580566
1e-05,adam,512,0.1,2000,3.80265474319458,14.4895658493042
1e-05,adam,512,0.1,2000,2.356653928756714,5.970821857452393
1e-05,adam,512,0.1,4000,4.906084537506104,24.07158470153809
1e-05,adam,512,0.1,4000,4.874767303466797,23.767335891723636
1e-05,adam,512,0.1,4000,4.006668567657471,16.159778594970703
1e-05,adam,512,0.1,4000,3.868009805679321,14.989160537719728
1e-05,adam,512,0.1,4000,2.5445358753204346,6.883330345153809
1e-05,RMSprop,32,1e-05,500,4.812061786651611,23.16407585144043
1e-05,RMSprop,32,1e-05,500,4.760886192321777,22.688589096069336
1e-05,RMSprop,32,1e-05,500,3.895679473876953,15.297720909118652
1e-05,RMSprop,32,1e-05,500,3.702927350997925,13.76742172241211
1e-05,RMSprop,32,1e-05,500,2.382698535919189,6.098796367645264
1e-05,RMSprop,32,1e-05,1000,4.905972957611084,24.07132911682129
1e-05,RMSprop,32,1e-05,1000,4.922542095184326,24.23290634155273
1e-05,RMSprop,32,1e-05,1000,4.008062839508057,16.17275619506836
1e-05,RMSprop,32,1e-05,1000,3.87152910232544,15.01840591430664
1e-05,RMSprop,32,1e-05,1000,2.4785313606262207,6.5537848472595215
1e-05,RMSprop,32,1e-05,2000,4.940858364105225,24.41384696960449
1e-05,RMSprop,32,1e-05,2000,4.93775749206543,24.38342666625977
1e-05,RMSprop,32,1e-05,2000,4.069937229156494,16.66954803466797
1e-05,RMSprop,32,1e-05,2000,3.913060426712036,15.340118408203123
1e-05,RMSprop,32,1e-05,2000,2.528435468673706,6.80023717880249
1e-05,RMSprop,32,1e-05,4000,4.963170051574707,24.63433074951172
1e-05,RMSprop,32,1e-05,4000,4.970643520355225,24.70849609375
1e-05,RMSprop,32,1e-05,4000,4.087936401367188,16.816661834716797
1e-05,RMSprop,32,1e-05,4000,3.951692819595337,15.642735481262209
1e-05,RMSprop,32,1e-05,4000,2.5632615089416504,6.9771728515625
1e-05,RMSprop,32,0.0001,500,4.826133728027344,23.298274993896484
1e-05,RMSprop,32,0.0001,500,4.736058235168457,22.462589263916016
1e-05,RMSprop,32,0.0001,500,3.849818468093872,14.957903861999512
1e-05,RMSprop,32,0.0001,500,3.784181833267212,14.356589317321776
1e-05,RMSprop,32,0.0001,500,2.3853349685668945,6.109449863433838
1e-05,RMSprop,32,0.0001,1000,4.876636981964111,23.787817001342773
1e-05,RMSprop,32,0.0001,1000,4.905763149261475,24.06932830810547
1e-05,RMSprop,32,0.0001,1000,4.033276081085205,16.373632431030273
1e-05,RMSprop,32,0.0001,1000,3.882204532623291,15.099821090698242
1e-05,RMSprop,32,0.0001,1000,2.511566162109375,6.715799331665039
1e-05,RMSprop,32,0.0001,2000,4.942494869232178,24.429954528808597
1e-05,RMSprop,32,0.0001,2000,4.957225322723389,24.57510757446289
1e-05,RMSprop,32,0.0001,2000,4.0733561515808105,16.697160720825195
1e-05,RMSprop,32,0.0001,2000,3.927959680557251,15.456171035766602
1e-05,RMSprop,32,0.0001,2000,2.5341172218322754,6.830378532409668
1e-05,RMSprop,32,0.0001,4000,4.96165657043457,24.61952209472656
1e-05,RMSprop,32,0.0001,4000,4.983948707580566,24.840801239013672
1e-05,RMSprop,32,0.0001,4000,4.102287769317627,16.933969497680664
1e-05,RMSprop,32,0.0001,4000,3.942182779312134,15.568013191223145
1e-05,RMSprop,32,0.0001,4000,2.559576749801636,6.959138870239258
1e-05,RMSprop,32,0.001,500,4.770994663238525,22.78272247314453
1e-05,RMSprop,32,0.001,500,4.712018489837647,22.249069213867188
1e-05,RMSprop,32,0.001,500,3.9000630378723145,15.331669807434082
1e-05,RMSprop,32,0.001,500,3.692661762237549,13.694091796875
1e-05,RMSprop,32,0.001,500,2.442415952682495,6.374478340148926
1e-05,RMSprop,32,0.001,1000,4.866268634796143,23.687345504760746
1e-05,RMSprop,32,0.001,1000,4.906290531158447,24.074369430541992
1e-05,RMSprop,32,0.001,1000,3.998791933059693,16.098148345947266
1e-05,RMSprop,32,0.001,1000,3.83706283569336,14.756755828857422
1e-05,RMSprop,32,0.001,1000,2.5094997882843018,6.705533504486084
1e-05,RMSprop,32,0.001,2000,4.955663204193115,24.55967903137207
1e-05,RMSprop,32,0.001,2000,4.928598403930664,24.293909072875977
1e-05,RMSprop,32,0.001,2000,4.066611289978027,16.642654418945312
1e-05,RMSprop,32,0.001,2000,3.931781530380249,15.485923767089844
1e-05,RMSprop,32,0.001,2000,2.5589523315429688,6.956908702850342
1e-05,RMSprop,32,0.001,4000,4.9839863777160645,24.841068267822266
1e-05,RMSprop,32,0.001,4000,4.986294269561768,24.863983154296875
1e-05,RMSprop,32,0.001,4000,4.096005916595459,16.881996154785156
1e-05,RMSprop,32,0.001,4000,3.9416353702545166,15.56405544281006
1e-05,RMSprop,32,0.001,4000,2.578451156616211,7.054804801940918
1e-05,RMSprop,32,0.01,500,4.789713382720947,22.95282554626465
1e-05,RMSprop,32,0.01,500,4.713085174560547,22.25474166870117
1e-05,RMSprop,32,0.01,500,3.9313035011291504,15.567688941955566
1e-05,RMSprop,32,0.01,500,3.782898187637329,14.349066734313965
1e-05,RMSprop,32,0.01,500,2.4230237007141118,6.2852783203125
1e-05,RMSprop,32,0.01,1000,4.8768630027771,23.788877487182617
1e-05,RMSprop,32,0.01,1000,4.928144454956055,24.28778076171875
1e-05,RMSprop,32,0.01,1000,4.022506713867188,16.286413192749023
1e-05,RMSprop,32,0.01,1000,3.87037992477417,15.009439468383787
1e-05,RMSprop,32,0.01,1000,2.4827864170074463,6.575819969177246
1e-05,RMSprop,32,0.01,2000,4.952669143676758,24.53007698059082
1e-05,RMSprop,32,0.01,2000,4.9393839836120605,24.399188995361328
1e-05,RMSprop,32,0.01,2000,4.0629401206970215,16.61212730407715
1e-05,RMSprop,32,0.01,2000,3.933116436004639,15.496825218200684
1e-05,RMSprop,32,0.01,2000,2.544076919555664,6.881186008453369
1e-05,RMSprop,32,0.01,4000,4.9838032722473145,24.839338302612305
1e-05,RMSprop,32,0.01,4000,4.959242820739746,24.595651626586918
1e-05,RMSprop,32,0.01,4000,4.116772651672363,17.052499771118164
1e-05,RMSprop,32,0.01,4000,3.945042133331299,15.590574264526367
1e-05,RMSprop,32,0.01,4000,2.569732189178467,7.010776519775391
1e-05,RMSprop,32,0.1,500,4.864457130432129,23.66548728942871
1e-05,RMSprop,32,0.1,500,4.768877983093262,22.76249122619629
1e-05,RMSprop,32,0.1,500,3.897613286972046,15.31139087677002
1e-05,RMSprop,32,0.1,500,3.786381959915161,14.372884750366213
1e-05,RMSprop,32,0.1,500,2.375213623046875,6.064342021942139
1e-05,RMSprop,32,0.1,1000,4.87594747543335,23.781068801879883
1e-05,RMSprop,32,0.1,1000,4.887489318847656,23.892072677612305
1e-05,RMSprop,32,0.1,1000,4.029627799987793,16.34370994567871
1e-05,RMSprop,32,0.1,1000,3.869815826416016,15.004974365234377
1e-05,RMSprop,32,0.1,1000,2.469341516494751,6.509812355041504
1e-05,RMSprop,32,0.1,2000,4.95897102355957,24.592506408691406
1e-05,RMSprop,32,0.1,2000,4.946889877319336,24.4731559753418
1e-05,RMSprop,32,0.1,2000,4.077014446258545,16.72636604309082
1e-05,RMSprop,32,0.1,2000,3.9089534282684326,15.307587623596191
1e-05,RMSprop,32,0.1,2000,2.5555880069732666,6.938324451446533
1e-05,RMSprop,32,0.1,4000,4.972084999084473,24.72268486022949
1e-05,RMSprop,32,0.1,4000,4.9425048828125,24.43122291564941
1e-05,RMSprop,32,0.1,4000,4.085507869720459,16.796396255493164
1e-05,RMSprop,32,0.1,4000,3.9514997005462646,15.64112663269043
1e-05,RMSprop,32,0.1,4000,2.5601751804351807,6.962636470794678
1e-05,RMSprop,64,1e-05,500,4.721014976501465,22.31176376342773
1e-05,RMSprop,64,1e-05,500,4.760213375091553,22.676271438598636
1e-05,RMSprop,64,1e-05,500,3.8493709564208975,14.947108268737791
1e-05,RMSprop,64,1e-05,500,3.70712161064148,13.79111671447754
1e-05,RMSprop,64,1e-05,500,2.295069932937622,5.702642917633057
1e-05,RMSprop,64,1e-05,1000,4.864799499511719,23.672117233276367
1e-05,RMSprop,64,1e-05,1000,4.877741813659668,23.79673767089844
1e-05,RMSprop,64,1e-05,1000,4.052016258239746,16.523576736450195
1e-05,RMSprop,64,1e-05,1000,3.8244361877441406,14.66067886352539
1e-05,RMSprop,64,1e-05,1000,2.4524190425872803,6.425766944885254
1e-05,RMSprop,64,1e-05,2000,4.948014259338379,24.48410987854004
1e-05,RMSprop,64,1e-05,2000,4.94620418548584,24.466453552246094
1e-05,RMSprop,64,1e-05,2000,4.058316707611084,16.574954986572266
1e-05,RMSprop,64,1e-05,2000,3.925344228744507,15.435591697692873
1e-05,RMSprop,64,1e-05,2000,2.55350661277771,6.92848539352417
1e-05,RMSprop,64,1e-05,4000,4.966317653656006,24.665637969970703
1e-05,RMSprop,64,1e-05,4000,4.965158462524414,24.654001235961918
1e-05,RMSprop,64,1e-05,4000,4.081693172454834,16.765029907226562
1e-05,RMSprop,64,1e-05,4000,3.959699869155884,15.706457138061523
1e-05,RMSprop,64,1e-05,4000,2.569457769393921,7.010024070739746
1e-05,RMSprop,64,0.0001,500,4.747069358825684,22.55497169494629
1e-05,RMSprop,64,0.0001,500,4.795681953430176,23.00758171081543
1e-05,RMSprop,64,0.0001,500,3.7859928607940674,14.48365592956543
1e-05,RMSprop,64,0.0001,500,3.7272489070892334,13.933355331420898
1e-05,RMSprop,64,0.0001,500,2.2581210136413574,5.550359725952148
1e-05,RMSprop,64,0.0001,1000,4.850629806518555,23.53566551208496
1e-05,RMSprop,64,0.0001,1000,4.860920906066895,23.63545608520508
1e-05,RMSprop,64,0.0001,1000,4.00899076461792,16.17873764038086
1e-05,RMSprop,64,0.0001,1000,3.8163418769836426,14.599177360534668
1e-05,RMSprop,64,0.0001,1000,2.4550540447235107,6.440011978149414
1e-05,RMSprop,64,0.0001,2000,4.940855503082275,24.4135799407959
1e-05,RMSprop,64,0.0001,2000,4.932160377502441,24.328248977661133
1e-05,RMSprop,64,0.0001,2000,4.0565924644470215,16.561418533325195
1e-05,RMSprop,64,0.0001,2000,3.908933639526367,15.30765151977539
1e-05,RMSprop,64,0.0001,2000,2.5554134845733643,6.937484264373779
1e-05,RMSprop,64,0.0001,4000,4.975653648376465,24.7581729888916
1e-05,RMSprop,64,0.0001,4000,4.968943595886231,24.69151496887207
1e-05,RMSprop,64,0.0001,4000,4.088590621948242,16.820697784423828
1e-05,RMSprop,64,0.0001,4000,3.950474977493286,15.633674621582031
1e-05,RMSprop,64,0.0001,4000,2.5580897331237797,6.95210599899292
1e-05,RMSprop,64,0.001,500,4.733762741088867,22.429384231567383
1e-05,RMSprop,64,0.001,500,4.753170013427734,22.608503341674805
1e-05,RMSprop,64,0.001,500,3.806568384170532,14.63868522644043
1e-05,RMSprop,64,0.001,500,3.6957080364227295,13.708356857299805
1e-05,RMSprop,64,0.001,500,2.3417775630950928,5.905097484588623
1e-05,RMSprop,64,0.001,1000,4.819972991943359,23.24778938293457
1e-05,RMSprop,64,0.001,1000,4.864633083343506,23.670228958129883
1e-05,RMSprop,64,0.001,1000,3.9900100231170654,16.029457092285156
1e-05,RMSprop,64,0.001,1000,3.871633291244507,15.017406463623049
1e-05,RMSprop,64,0.001,1000,2.43298864364624,6.339158058166504
1e-05,RMSprop,64,0.001,2000,4.942892074584961,24.433746337890625
1e-05,RMSprop,64,0.001,2000,4.947747707366943,24.481599807739254
1e-05,RMSprop,64,0.001,2000,4.055995464324951,16.556663513183594
1e-05,RMSprop,64,0.001,2000,3.9211020469665527,15.4025239944458
1e-05,RMSprop,64,0.001,2000,2.531489372253418,6.816354751586914
1e-05,RMSprop,64,0.001,4000,4.964413166046143,24.646738052368164
1e-05,RMSprop,64,0.001,4000,4.986575603485107,24.867021560668945
1e-05,RMSprop,64,0.001,4000,4.081141948699951,16.761157989501953
1e-05,RMSprop,64,0.001,4000,3.967105865478516,15.765408515930176
1e-05,RMSprop,64,0.001,4000,2.587113618850708,7.101339340209961
1e-05,RMSprop,64,0.01,500,4.813446521759033,23.17477035522461
1e-05,RMSprop,64,0.01,500,4.755530834197998,22.632740020751957
1e-05,RMSprop,64,0.01,500,3.8409945964813232,14.890162467956545
1e-05,RMSprop,64,0.01,500,3.6662347316741934,13.502685546875
1e-05,RMSprop,64,0.01,500,2.273029565811157,5.621185302734375
1e-05,RMSprop,64,0.01,1000,4.873825550079346,23.75790023803711
1e-05,RMSprop,64,0.01,1000,4.835669994354248,23.39521789550781
1e-05,RMSprop,64,0.01,1000,3.999533176422119,16.104454040527344
1e-05,RMSprop,64,0.01,1000,3.852720499038696,14.873027801513672
1e-05,RMSprop,64,0.01,1000,2.437180757522583,6.35391092300415
1e-05,RMSprop,64,0.01,2000,4.927920341491699,24.28663825988769
1e-05,RMSprop,64,0.01,2000,4.924516677856445,24.253591537475582
1e-05,RMSprop,64,0.01,2000,4.085580825805664,16.798194885253906
1e-05,RMSprop,64,0.01,2000,3.921207189559937,15.40323543548584
1e-05,RMSprop,64,0.01,2000,2.55245041847229,6.9222331047058105
1e-05,RMSprop,64,0.01,4000,4.975833415985107,24.759870529174805
1e-05,RMSprop,64,0.01,4000,4.956557273864746,24.569072723388672
1e-05,RMSprop,64,0.01,4000,4.072607517242432,16.691967010498047
1e-05,RMSprop,64,0.01,4000,3.9291820526123047,15.466018676757812
1e-05,RMSprop,64,0.01,4000,2.569891452789306,7.012341499328613
1e-05,RMSprop,64,0.1,500,4.7317891120910645,22.412351608276367
1e-05,RMSprop,64,0.1,500,4.64763879776001,21.65731811523437
1e-05,RMSprop,64,0.1,500,3.829180002212525,14.794677734375
1e-05,RMSprop,64,0.1,500,3.7622246742248535,14.188885688781738
1e-05,RMSprop,64,0.1,500,2.277517318725586,5.638284683227539
1e-05,RMSprop,64,0.1,1000,4.885480880737305,23.87118530273437
1e-05,RMSprop,64,0.1,1000,4.856415271759033,23.592288970947266
1e-05,RMSprop,64,0.1,1000,4.055207252502441,16.55030632019043
1e-05,RMSprop,64,0.1,1000,3.840322494506836,14.77794075012207
1e-05,RMSprop,64,0.1,1000,2.484320163726806,6.580864906311035
1e-05,RMSprop,64,0.1,2000,4.9442138671875,24.4465446472168
1e-05,RMSprop,64,0.1,2000,4.946136951446533,24.465709686279297
1e-05,RMSprop,64,0.1,2000,4.053210735321045,16.534631729125977
1e-05,RMSprop,64,0.1,2000,3.908808469772339,15.30686855316162
1e-05,RMSprop,64,0.1,2000,2.526697874069214,6.792316436767578
1e-05,RMSprop,64,0.1,4000,4.966297626495361,24.66533851623535
1e-05,RMSprop,64,0.1,4000,4.978908538818359,24.790550231933597
1e-05,RMSprop,64,0.1,4000,4.094533443450928,16.869611740112305
1e-05,RMSprop,64,0.1,4000,3.941338300704956,15.56149959564209
1e-05,RMSprop,64,0.1,4000,2.570910215377808,7.017251491546631
1e-05,RMSprop,128,1e-05,500,4.76084566116333,22.674707412719727
1e-05,RMSprop,128,1e-05,500,4.560242176055908,20.88287353515625
1e-05,RMSprop,128,1e-05,500,3.5790371894836426,13.068007469177246
1e-05,RMSprop,128,1e-05,500,3.728694438934326,13.937830924987791
1e-05,RMSprop,128,1e-05,500,2.1481480598449707,5.102739334106445
1e-05,RMSprop,128,1e-05,1000,4.86837911605835,23.704408645629883
1e-05,RMSprop,128,1e-05,1000,4.875519752502441,23.7736930847168
1e-05,RMSprop,128,1e-05,1000,3.9748690128326416,15.908300399780272
1e-05,RMSprop,128,1e-05,1000,3.842271566390991,14.792469024658203
1e-05,RMSprop,128,1e-05,1000,2.437680721282959,6.355710029602051
1e-05,RMSprop,128,1e-05,2000,4.948355197906494,24.487409591674805
1e-05,RMSprop,128,1e-05,2000,4.929105281829834,24.29793357849121
1e-05,RMSprop,128,1e-05,2000,4.061503887176514,16.600418090820312
1e-05,RMSprop,128,1e-05,2000,3.907900094985962,15.299424171447754
1e-05,RMSprop,128,1e-05,2000,2.51151704788208,6.717348098754883
1e-05,RMSprop,128,1e-05,4000,4.967182159423828,24.67398834228516
1e-05,RMSprop,128,1e-05,4000,4.955317974090576,24.556699752807617
1e-05,RMSprop,128,1e-05,4000,4.106912136077881,16.972200393676758
1e-05,RMSprop,128,1e-05,4000,3.920583248138428,15.398902893066406
1e-05,RMSprop,128,1e-05,4000,2.5625991821289062,6.974961280822754
1e-05,RMSprop,128,0.0001,500,4.756642818450928,22.63492584228516
1e-05,RMSprop,128,0.0001,500,4.63946533203125,21.571292877197266
1e-05,RMSprop,128,0.0001,500,3.874009609222412,15.12281894683838
1e-05,RMSprop,128,0.0001,500,3.621227979660034,13.179272651672363
1e-05,RMSprop,128,0.0001,500,2.1582252979278564,5.138620376586914
1e-05,RMSprop,128,0.0001,1000,4.834606170654297,23.382333755493164
1e-05,RMSprop,128,0.0001,1000,4.893212795257568,23.94557762145996
1e-05,RMSprop,128,0.0001,1000,3.9620401859283447,15.807686805725098
1e-05,RMSprop,128,0.0001,1000,3.830422163009644,14.702220916748049
1e-05,RMSprop,128,0.0001,1000,2.4547576904296875,6.435813426971436
1e-05,RMSprop,128,0.0001,2000,4.946022033691406,24.464529037475582
1e-05,RMSprop,128,0.0001,2000,4.907108306884766,24.0831241607666
1e-05,RMSprop,128,0.0001,2000,4.049291610717773,16.502155303955078
1e-05,RMSprop,128,0.0001,2000,3.906805515289306,15.290732383728027
1e-05,RMSprop,128,0.0001,2000,2.526672124862671,6.7921013832092285
1e-05,RMSprop,128,0.0001,4000,4.959569454193115,24.598613739013672
1e-05,RMSprop,128,0.0001,4000,4.969828128814697,24.70028114318848
1e-05,RMSprop,128,0.0001,4000,4.082008361816406,16.76702308654785
1e-05,RMSprop,128,0.0001,4000,3.9251725673675537,15.434646606445312
1e-05,RMSprop,128,0.0001,4000,2.550334930419922,6.911790370941162
1e-05,RMSprop,128,0.001,500,4.569830417633057,20.96442222595215
1e-05,RMSprop,128,0.001,500,4.639466285705566,21.56957626342773
1e-05,RMSprop,128,0.001,500,3.783419370651245,14.457978248596191
1e-05,RMSprop,128,0.001,500,3.755302667617798,14.13334846496582
1e-05,RMSprop,128,0.001,500,2.297735452651977,5.702111721038818
1e-05,RMSprop,128,0.001,1000,4.861734390258789,23.640544891357425
1e-05,RMSprop,128,0.001,1000,4.855231285095215,23.57825469970703
1e-05,RMSprop,128,0.001,1000,3.959204196929932,15.785234451293944
1e-05,RMSprop,128,0.001,1000,3.847461938858032,14.831660270690918
1e-05,RMSprop,128,0.001,1000,2.455341339111328,6.438570022583008
1e-05,RMSprop,128,0.001,2000,4.944486141204834,24.449350357055664
1e-05,RMSprop,128,0.001,2000,4.917943477630615,24.188629150390625
1e-05,RMSprop,128,0.001,2000,4.035761833190918,16.393795013427734
1e-05,RMSprop,128,0.001,2000,3.8823647499084473,15.10148811340332
1e-05,RMSprop,128,0.001,2000,2.522653579711914,6.771356105804443
1e-05,RMSprop,128,0.001,4000,4.965322017669678,24.655567169189453
1e-05,RMSprop,128,0.001,4000,4.977530002593994,24.77690887451172
1e-05,RMSprop,128,0.001,4000,4.082460880279541,16.771474838256836
1e-05,RMSprop,128,0.001,4000,3.941393852233887,15.561772346496582
1e-05,RMSprop,128,0.001,4000,2.557842254638672,6.949354648590088
1e-05,RMSprop,128,0.01,500,4.747185230255127,22.54666328430176
1e-05,RMSprop,128,0.01,500,4.602987289428711,21.252464294433597
1e-05,RMSprop,128,0.01,500,3.786620140075684,14.475552558898926
1e-05,RMSprop,128,0.01,500,3.679717540740967,13.589105606079102
1e-05,RMSprop,128,0.01,500,2.146339178085327,5.099966526031494
1e-05,RMSprop,128,0.01,1000,4.8340373039245605,23.375303268432617
1e-05,RMSprop,128,0.01,1000,4.751507759094238,22.604795455932617
1e-05,RMSprop,128,0.01,1000,3.9921162128448486,16.044231414794922
1e-05,RMSprop,128,0.01,1000,3.812554836273194,14.567864418029783
1e-05,RMSprop,128,0.01,1000,2.463345766067505,6.476048469543457
1e-05,RMSprop,128,0.01,2000,4.934763908386231,24.35338592529297
1e-05,RMSprop,128,0.01,2000,4.902920722961426,24.042612075805664
1e-05,RMSprop,128,0.01,2000,4.005686283111572,16.156423568725586
1e-05,RMSprop,128,0.01,2000,3.891551733016968,15.172717094421388
1e-05,RMSprop,128,0.01,2000,2.52400803565979,6.780173301696777
1e-05,RMSprop,128,0.01,4000,4.975615978240967,24.7578239440918
1e-05,RMSprop,128,0.01,4000,4.960283279418945,24.605607986450195
1e-05,RMSprop,128,0.01,4000,4.064144134521484,16.622892379760742
1e-05,RMSprop,128,0.01,4000,3.930910110473633,15.479552268981934
1e-05,RMSprop,128,0.01,4000,2.5637121200561523,6.980563640594482
1e-05,RMSprop,128,0.1,500,4.53669548034668,20.678197860717773
1e-05,RMSprop,128,0.1,500,4.61347246170044,21.343881607055664
1e-05,RMSprop,128,0.1,500,3.763329744338989,14.313782691955566
1e-05,RMSprop,128,0.1,500,3.755207538604736,14.13248062133789
1e-05,RMSprop,128,0.1,500,2.2278945446014404,5.402845859527588
1e-05,RMSprop,128,0.1,1000,4.814556121826172,23.19134330749512
1e-05,RMSprop,128,0.1,1000,4.847654342651367,23.505266189575195
1e-05,RMSprop,128,0.1,1000,3.9720938205718994,15.887253761291504
1e-05,RMSprop,128,0.1,1000,3.83626127243042,14.746129989624023
1e-05,RMSprop,128,0.1,1000,2.454296827316284,6.435087203979492
1e-05,RMSprop,128,0.1,2000,4.910756587982178,24.11882972717285
1e-05,RMSprop,128,0.1,2000,4.935678005218506,24.362415313720703
1e-05,RMSprop,128,0.1,2000,4.040771961212158,16.434032440185547
1e-05,RMSprop,128,0.1,2000,3.905706882476807,15.282071113586426
1e-05,RMSprop,128,0.1,2000,2.50970721244812,6.706952095031738
1e-05,RMSprop,128,0.1,4000,4.961583137512207,24.6185302734375
1e-05,RMSprop,128,0.1,4000,4.961121082305908,24.6141414642334
1e-05,RMSprop,128,0.1,4000,4.084792613983154,16.790508270263672
1e-05,RMSprop,128,0.1,4000,3.9402220249176025,15.552857398986816
1e-05,RMSprop,128,0.1,4000,2.573128700256348,7.029755592346191
1e-05,RMSprop,256,1e-05,500,4.501530170440674,20.35305976867676
1e-05,RMSprop,256,1e-05,500,4.593040943145752,21.135656356811523
1e-05,RMSprop,256,1e-05,500,3.586038112640381,13.068415641784668
